concept_id,concept_synonym_name,language_concept_id
2052495101,Buzulfan; Tetramethylenester Kyseliny Methansulfonove; Tetramethylene Dimethane Sulfonate; Tetramethylene bis(methanesulfonate); Sulphabutin; Sulfabutin; Myleran; Myeloleukon; Mitostan; Misulban; Mielucin; Mablin; Leucosulfan; Butanedioldimethanesulfonate,4180186
2052495102,"Epsilat; Dalpas; Buspon; Buspironum; Buspirona; Buspiron; Buspar; Pasrin; Spamilan; Buscalm; 8-(4-(4-(2-Pyrimidinyl)-1-piperizinyl)butyl)-8-azaspiro(4,5)decane-7,9-dione; Ansial; Busp; Anxiron; Anxut; Bespar; CHEBI:3223",4180186
2052495103,Wellbatrin; Wellbutrin; Wellbutrin SR; Forfivo; Voxra; Wellbutrin XL; Amfebutamone; Prexaton; (+-)-Bupropion; Amfebutamona; Zyban; Elontril; BUPROBAN; Aplenzin; Budeprion; Amfebutamonum; CHEBI:3219,4180186
2052495104,"(2Z)-2-(Tert-butylimino)-3-isopropyl-5-phenyl-1,3,5-thiadiazinan-4-one; CHEBI:39381",4180186
2052495105,"Buprenex; Tidigesic; Temgesic; Subutex; Probuphine; Norspan; (-)-Buprenorphine; (\u2212)-buprenorphine; 17-Cyclopropylmethyl-4,5alpha-epoxy-7alpha-((S)-1-hydroxy-1,2,2-trimethylpropyl)-6-methoxy-6,14-endo-ethanomorphinan-3-ol; 2-(N-Cyclopropylmethyl-4,5al",4180186
2052495107,"Sensorcaine-MPF; Sensorcaine; Racemic bupivacaine; dl-1-Butyl-2',6'-pipecoloxylidide; DL-Bupivacaine; DUR-843; EXPAREL; LAC-43; Bupivacaine HCL KIT; Bupivacaina; Bupivacaine HCL; Bloqueina; Marcaina; Marcain; Marcaine; Bupivacainum; Bupivan; Carbostesin; ",4180186
2052495108,"Indol-5-ol, {3-2-(dimethylamino)ethyl-}; 5-Hydroxy-N,N-dimethyltryptamine; DM5-HT; Mapine; Mappin; Mappine; 5-Hydroxy-N, N-dimethyltryptamine; 3-beta-(Dimethylamino)ethyl-5-hydroxyindole; 3-2-(Dimethylamino)ethylindol-5-ol; 3-2-(Dimethylamino)ethyl-Indol-",4180186
2052495115,"3-(P-Bromophenyl)-3-(2-pyridyl)-N,N-dimethylpropylamine; Bromfeniramina; Dimetane; Bromfenex; Lodrane; 3-(4-Bromo-phenyl)-3-pyridin-2-yl-propyl-dimethyl-amine; Brompheniramin; Bromph\u00e9niramine; BPN; Brompheniraminum; 3-(4-Bromophenyl)-N,N-dimethyl-3-(",4180186
2052495116,"Hydroxy-3,5-dibromobenzonitrile; Labuctril; Labuctril 25; Litarol; Litarol m; ME4 BROMINAL; Merit; Novacorn; Nu-lawn weeder; Oxytril m; PACK; Pardner; Sabre; Terset; Toplan; Torch; Bromoxynil, sodium salt; Bromoxynil, potassium salt; Bromoxynil + atrazine",4180186
2052495119,Bromur di metile; Bromometano; Bromo-Methane; Brommethan; Brom-O-sol; Brom-O-gaz; EDCO; Drexel plant bed gas; Dowfume mc-33; Dowfume MC-2R; Dowfume mc-2 soil fumigant; Brom-O-gas methyl bromide soil fumigant; Brom-O-gas; Brom-methan; BMM; Bercema; Zytox; ,4180186
2052495120,MBR; Methyl tribromide; Tribrommethaan; Tribrommethan; Tribromometan; Tribromomethane; Tribromomethane; methyl tribromide; Tribromomethyl radical; Bromoforme; Bromoformio; CHBr3; Methenyl tribromide; CHEBI:38682,4180186
2052495123,"Amodryl; 2-(P-Bromo-alpha-phenylbenzyloxy)-N,N-dimethylethylamine; beta-(P-Bromobenzhydryloxy)ethyldimethylamine; beta-Dimethylaminoethyl P-bromobenzhydryl ether; Bromazin; Bromazina; Bromazine; Bromazinum; Bromdiphenhydramine; CHEBI:59177",4180186
2052495126,"5-Budr; Uridine, 5-bromo-2'-deoxy- ( ); Radibud; BUDR; Brudr; Broxuridine; Bromouracil deoxyriboside; Bromoouridine; BRDU; BDU; 5-Bromouracil-2-deoxyriboside; 5-Bromouracil deoxyriboside; 5-Bromodesoxyuridine; 5-Bromodeoxyuridine; 5-Bromo-dURD; 5-Bromo-2-",4180186
2052495127,"Bromocriptina; (5'alpha)-2-bromo-12'-hydroxy-2'-(1-methylethyl)-5'-(2-methylpropyl)-3',6',18-trioxoergotaman; (5'alpha)-2-bromo-12'-hydroxy-2'-(1-methylethyl)-5'-(2-methylpropyl)ergotaman-3',6',18-trione; (5'alpha)-2-bromo-12'-hydroxy-5'-isobutyl-2'-isopr",4180186
2052495128,"Monobromobimane; MBBR; Bimane monobromide; Thiolyte\u00c2\u00ae MB reagent; 9,10-Dioxa-syn-(bromomethyl,methyl)(methyl,methyl)bimane; MBB; Thiolyte MB; CHEBI:62825",4180186
2052495131,"bromobenzene, 14C-labeled; C6H5Br; Monobromobenzene; PhBr; Phenyl bromide; 1-Bromobenzene; 4-Bromopolystyrene; Bromo-benzene; CHEBI:3179",4180186
2052495132,"1-Bromo-2-propanone; Martonite; CH3COCH2Br; Bromomethyl methyl ketone; Monobromoacetone; Bromo-2-propanone; Ba (tear gas); BA; B-stoff; Alpha-bromoacetone; Acetylmethyl bromide; Acetyl methyl bromide; Acetonyl bromide; a-bromoacetone; 2-Propanone, 1-bromo",4180186
2052495137,(obro)(.); BrO2(.); Dioxidobromine(.); OBrO; CHEBI:29874,4180186
2052495138,Brom; Br2; Bromine gas; Bromine liquid; Dibromine; CHEBI:29224,4180186
2052495140,Bromide (1-); Br(-); Bromide; Bromine anion; CHEBI:15858,4180186
2052495142,Bromsaeure; HBrO3; Hydroxidodioxidobromine; BrO2(OH); Bromate; CHEBI:49382,4180186
2052495143,"Ultramidol; Bromazepamum; Lekotam; Durazanil; Creosedin; Calmepam; Lectopam; Lexotan; 7-Bromo-5-(2-pyridyl)-3H-1,4-benzodiazepin-2(1H)-one; Lexomil; Lexilium; Normoc; 7-Bromo-5-(2-pyridyl)-3H-1,4-benzodiaxepin-2(1H)-one; Lexaurin; CHEBI:116960",4180186
2052495148,Brimonidine tartrate; Bromoxidine; Alphagan; Mirvaso; Brimonidinum; Brimonidina; 5-Bromo-6-(2-imidazolin-2-ylamino)quinoxaline; CHEBI:3175,4180186
2052495157,"3-NPA; 3-NP acid; 3-Nitropropionic acid, 8CI; 3-Nitropropionic acid; 3-Nitropropionate; 3-Nitropropanoate; 3-Nitro-Propionic acid; 3-Nitro-Propanoic acid; Propanoic acid, 3-nitro- (9CI); NSC 64266; Nitropropionic acid, beta; 3-Nitro-1-propionate; Hiptagen",4180186
2052495171,Orthoboric acid (H3BO3); Super flea eliminator; Tetraborate; Three elephant; Trihydroxidoboron; Trihydroxyborane; Trihydroxyborone; B(OH)3; (10B)Orthoboric acid; 1332-77-0 (Di-potassium salt); Acidum boricum; Ant flip; B(OH)3; Basilit b; Bluboro; Boracic ,4180186
2052495176,Bleomycin sulphate; Bleomycine; Bleomycinum; BLM; Bleomycin sulfate; Bleo; Blenoxane; Bleocin; Bleomicin; Bleomicina; Bleomycin A2; CHEBI:22907,4180186
2052495179,"Bisphenol a, sodium salt; Hydrogenated bisphenol a; Isopropylidenebis(4-hydroxybenzene); Millad hbpa; Diphenylolpropane; Dimethylmethylene-p,p'-diphenol; Noname; p, p'-Dihydroxydiphenyldimethylmethane; p, p'-Dihydroxydiphenylpropane; p, p'-Isopropylidened",4180186
2052495191,"Phenylbenzene; Lemonene; FEMA 3129; Diphenyl; Bibenzene; 1,1'-Biphenyl; 1, 1'-Diphenyl; Xenene; Tetrosin LY; PHPH; Phenador-X; CHEBI:17097",4180186
2052495192,Biperideno; alpha-5-Norbornen-2-yl-alpha-phenyl-1-piperidinepropanol; Ipsatol; 1-Bicyclo2.2.1hept-5-en-2-yl-1-phenyl-3-piperidin-1-yl-propan-1-ol; Akineton; Beperiden; Biperidenum; Biperidine; alpha-Bicyclo2.2.1hept-5-en-2-yl-alpha-phenyl-1-piperidineprop,4180186
2052495196,"Biotine; -(+)-biotin; 1swk; 1swn; 1swr; 5-(2-Oxohexahydro-1H-thieno3,4-Dimidazol-4-yl)pentanoate; 5-(2-Oxohexahydro-1H-thieno3,4-Dimidazol-4-yl)pentanoic acid; Appearex; Biodermatin; Bioepiderm; Bios h; Bios II; Biotin Forte; Biotina; Biotinum; cis-(+)-Te",4180186
2052495198,Biobenzyfuroline; 1R-trans-Resemethrin; Resmethrin; 5-Benzyl-3-furylmethyl (+)-trans-chrysanthemate; (+)-trans-resmethrin; 5-Benzyl-3-furylmethyl (1R)-trans-chrysanthemate; CHEBI:39280,4180186
2052495199,"5,7-Dihydroxy-4'-methoxy-Isoflavone; 4'-Methylgenistein; Biochanin; Biochanin a; Biochanine a; Genistein 4-methyl ether; Olmelin; 5,7-Dihydroxy-4'-methoxy-Isoflavone (8CI); 5,7-Dihydroxy-3-p-methoxyphenyl-4H-chromen-4-one; CHEBI:17574",4180186
2052495201,"3-(2-((3-(2-Carboxyethyl)-4-methyl-5-(Z)-(3-methyl-5-oxo-4-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl-1H-pyrrol-2-yl)methyl)-4-methyl-5-(Z)-(4-methyl-5-oxo-3-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene; 3-2-3-(2-Carboxyethyl)-5-(3-ethenyl-4-methyl-5-oxo-pyrro",4180186
2052495216,"2-(4-Methoxy(1,1'-biphenyl)-3-yl)hydrazinecarboxylic acid 1-methylethyl ester; Bifenazic acid; Isopropyl 2-(4-methoxybiphenyl-3-yl)hydrazinecarboxylate; CHEBI:38660",4180186
2052495217,Bicculine; Bicucullin; D-Bicuculline; CHEBI:CHEBI:3092,4180186
2052495218,Casodex; CHEBI:100717,4180186
2052495219,"Bethaine Choline Chloride; Bethanechol Chloride; BTC; (2-Hydroxypropyl)trimethylammonium carbamate; Urecholine; Myotonachol; 2-(Carbamoyloxy)-N,N,N-trimethylpropan-1-aminium; 2-Carbamoyloxypropyl-trimethylazanium; Amidopropyldimethylbetaine; Besacholine; ",4180186
2052495227,"Hexachlorocyclohexane gamma-isomer; (1r,2c,3c,4t,5c,6t)-1,2,3,4,5,6-hexachlorocyclohexane; (1r,2c,3t,4t,5c,6t)-1,2,3,4,5,6-hexachlorocyclohexane; (1r,2r,3r,4r,5r,6r)-1,2,3,4,5,6-hexachlorocyclohexane; (1R,2R,3R,4R,5S,6S)-1,2,3,4,5,6-hexachlorocyclohexane;",4180186
2052495229,"2-trans-3,7-Dimethyl-2,6-octadiene-1-ol; 2E-Geraniol; 3,7-Dimethyl-(2E)-2,6-Octadien-1-ol; trans-3,7-Dimethy- octa-2,6-dien-1-ol; trans-2,6-Dimethyl-2,6-octadien-8-ol; Lemonol; Geranyl alcohol; Geraniol; FEMA 2507; b-Geraniol; 3,7-Dimethyl-trans-2,6-Octad",4180186
2052495232,beta-Cyanoethylamine; 2-Cyanoethylamine; 3-Aminopropanenitrile; 3-Aminopropionitrile; 3-Aminopropiononitrile; Aminopropionitrile; b-Alaminenitrile; b-Alaninenitrile; b-Aminoethyl cyanide; b-Aminopropionitrile; b-Cyanoethylamine; BAPN; beta-Alaminenitrile;,4180186
2052495235,Omega-Aminopropionic acid; b-Aminopropanoate; b-Alanine; B-Alanine; beta-Aminopropionic acid; Omega-Aminopropionate; b-Aminopropanoic acid; \u03b2-Alanine; Abufene; 3-Aminopropionic acid; 3-Amino-Propanoate; 3-Amino-Propanoic acid; 3-Aminopropanoate; 3-Am,4180186
2052495248,"Beryllium sulphate; Beryllium sulfic acid; Beryllium sulfate, a; BeSO4; Beryllium sulfate tetrahydrate; Beryllium sulphic acid; CHEBI:53473",4180186
2052495251,"Berylla; Beryllia; Bromellete; Beryllium monoxide; Glucina; Natural bromellite; BeO; Beryllium oxide, a; CHEBI:62842",4180186
2052495254,Beryllium dihydroxide; Beryllium hydrate; beryllium(2+) hydroxide; Beryllium(II) hydroxide; Hydrated beryllia; CHEBI:35102,4180186
2052495255,BeH2; Beryllium dihydride; BeH2; CHEBI:33787,4180186
2052495256,Beryllium fluoride (BeF2); Fluoroberyllate; Beryllofluoride; Beryllium fluoride(Be2F4); Beryllium difluoride; BeF2; Be2F4; CHEBI:49499,4180186
2052495259,"Beryllium chloride, anhydrous; BeCl2; Beryllium dichloride; Beryllium chloride, b; CHEBI:62843",4180186
2052495263,Beryllium(II) ion; Be(2+); Beryllium(II); Beryllium(2+) ion; Beryllium(2+); Beryllium ion; Berylliium(II) cation; Be2+; CHEBI:30502,4180186
2052495265,Talion; TAU-284DS; Bepreve; CHEBI:71204,4180186
2052495266,"2-Phenylvinyl methyl ketone; 1-Buten-3-one-1-phenyl; (E)-4-Phenyl-3-buten-2-one; Acetocinnamone; 4-Phenylbutenone; 4-Phenylbut-3-en-2-one; 4-Phenyl-3-butene-2-one; 4-Phenyl-3-Buten-2-one; 4-Phenyl-(E)-3-Buten-2-one; 3-BUTEN,2-ONE,4-PHENYL (TRANS) BENZALAC",4180186
2052495269,"1-Bromotoluene; Phenylmethyl bromide; Cyclite; Bromotoluene, a; Bromotoluene; Bromophenylmethane; Bromomethyl-benzene; \u00c2\u00abomega\u00c2\u00bb-bromotoluene; Ambap7; Alpha-bromotoluene; a-bromotoluene; Toluene,alpha-bromo; .omega.-bromotoluene; .alph",4180186
2052495270,"Phenylmethyl acetate; (acetoxymethyl)benzene; Acetic acid phenylmethyl ester; Phenylmethyl ethanoate; Plastolin I; Acetic acid benzyl ester; Benzyl ethanoate; Acetic acid, benzyl ester; Acetic acid, phenylmethyl ester; alpha-Acetoxytoluene; Benzyl acetate",4180186
2052495271,"Aquatag; Benzothiazide; Benztiazide; Benzotiazida; Benzthiazid; Benzthiazidum; Foven; 3-((Benzylthio)methyl)-6-chloro-7-sulfamoyl-2H-benzo-1,2,4-thiadiazine 1,1-dioxide; Dihydrex; Diucen; Edemax; Exna; 3-Benzylthiomethyl-6-chloro-2H-1,2,4-benzothiadiazine",4180186
2052495272,"(+)-N-Benzyl-N,alpha-dimethylphenethylamine; Didrex; d-N-methyl-N-benzyl-\u03b2-phenylisopropylamine; N-methyl-1-phenyl-N-(phenylmethyl)propan-2-amine; Regimex; (S)-(+)-benzphetamine; Benzfetaminum; (AlphaS)-N,alpha-dimethylphenethylamine; (+)-N,\u03b1-di",4180186
2052495274,"Ketone, diphenyl; Di(phenyl)methanone; Diphenyl ketone; Diphenyl-methanon; Diphenyl-Methanone; Diphenylketone; Diphenylmethanone; Diphenylmethanone, 9CI; FEMA 2134; Kayacure BP; BZQ; METHANONE, DIPHENYL- (9CI); Phenyl ketone; A-Oxoditane; Adjutan 6016; AD",4180186
2052495275,Fenylkyanid; Cyanobenzene; Phenyl cyanide; Phenylcyanide; C6H5-CN; Benzoic acid nitrile; Benzenenitrile; Benzenecarbonitrile; CHEBI:27991,4180186
2052495276,"Phenylbenzoyl carbinol; Benzoylphenylcarbinol; DL-Benzoin; 2-Hydroxy-1,2-diphenylethanone, 9CI; 2-Hydroxy-2-phenyl-Acetophenone; (RS)-Benzoin; FEMA 2132; Phenyl-alpha -hydroxybenzyl ketone; Phenyl-alpha-hydroxybenzyl ketone; a-Hydroxybenzyl phenyl ketone;",4180186
2052495277,Phenylcarboxylic acid; Phenylcarboxylate; Phenylformate; Benzoate; Oracylic acid; Dracylic acid; Benzenecarboxylate; Benzenecarboxylic acid; Benzenemethonic acid; Benzenemethanoic acid; Sodium benzoic acid; Benzenemethanoate; Benzeneformic acid; Benzenefo,4180186
2052495280,4-(Ethoxycarbonyl)phenylamine; (p-(Ethoxycarbonyl)phenylamine; 4-(Ethoxycarbonyl)aniline; Topcaine; 4-Aminobenzoate; 4-Aminobenzoic acid; 4-Aminobenzoic acid ethyl ester; 4-Carbethoxyaniline; Aethoform; Amben ethyl ester; Americaine; Solu H; Solarcaine; A,4180186
2052495285,"4,5-Benzpyrene; 9,10-Benzpyrene; B(e)P; Benz(e)pyrene; 1,2-Benzpyrene; Benzo(e)pyrene; 1,2-Benzopyrene; Benzo(l)pyrene; Benzopyrene; 4,5-Benzopyrene; 1,2-benzo(e)pyrene; CHEBI:34567",4180186
2052495286,"3,4-Benz(e)acephenanthrylene; 3,4-Benzofluoranthene; BF; Benzbfluoranthene; Benzoefluoranthene; Benzoeacephenanthrylene; 3,4-Benzofluoranthrene; b(b)F; Benzobfluoranthene solution; 2,3-Benzofluoranthene; 2,3-Benzfluoranthene; 2, 3-Benzofluoranthene; Benzo",4180186
2052495287,"Benzpyrene; 3,4-Benzypyrene; Benzo(d,e,f)chrysene; 3,4-BP; 4,5-Benzpyrene; 6,7-Benzopyrene; Benzoapyrene solution; Benzopyrene; Benzo(def)chrysene; Benzo(a)pyrene; Benz(a)pyrene; Benzodefchrysene; BenzoPQRtetraphene; BP; Benzod,e,fchrysene; 1,2-Benzpyrene",4180186
2052495288,"1,2-Benzanthracene; 1, 2-Benzoanthracene; 1, 2-Benzanthracene; Tetraphene; Naphthanthracene; Benzaanthracene; Benzobphenanthrene; Benzoaphenanthrene; Benzoanthracene; Benzo(b)phenanthrene; Benzo(a)anthracene; Benzanthrene; Benzanthracene; Benz(a)anthracen",4180186
2052495291,Phenylarsonic acid; Benzenearsonate; PhAsO(OH)2; Monophenylarsonic acid; CHEBI:29851,4180186
2052495292,"alpha -tolunitrile; alpha-Cyanotoluene; alpha-Tolunitrile; Benzeneacetonitrile, 9CI; Benzyl cyanide; Benzyl nitrile; Benzylkyanid; Benzylnitrile; Cyanophenylmethane; Enzylcyanide; laquo Omegaraquo -cyanotoluene; Omega-cyanotoluene; Phenacetonitrile; Pheny",4180186
2052495293,Polystream; Pyrobenzole; RNG; Benzol; Benzinum; Benzine; Benzin; Benzen; Benzeen; Aromatic alkane; Annulene; Coal naphtha; Carbon oil; BNZ; Bicarburet of hydrogen; Benzolum; Benzolo; Benzolene; Benzole; Cyclohexatriene; Fenzen; Mineral naphtha; Benzol 90;,4180186
2052495294,"Benzatropine mesilate; Benzatropina; Apo-Benztropine; 3\u03b1-benzhydryloxy-8-methyl-8-azabicyclo3.2.1octane; 3\u03b1-(diphenylmethoxy)tropane; 3\u03b1-(diphenylmethoxy)-1\u03b1H,5\u03b1H-tropane; 3endo-benzhydryloxytropane; 3alpha-Benzhydryloxy-8-methyl-",4180186
2052495300,Chinoin-fundazol; 1-(Butylcarbamoyl)-2-benzimidazol-methylcarbamat; 1-(N-Butylcarbamoyl)-2-(methoxy-carboxamido)-benzimidazol; Agrocit; Arbortrine; Arilate; BBC; Benex; Benlat; Benlate; Benlate 50; Benlate 50 W; Benlate 50W; Benomil; Benomyl 50W; Benomyl-,4180186
2052495301,"Caswell No. 349C; Oncol 5G; Oncol 10G; Aminofuracarb; Oncol; N-(((((2,3-dihydro-2,2-Dimethyl-7-benzofuranyl)oxy)carbonyl)methylamino)thio)-N-(1-methylethyl)-beta-alanine, ethyl ester; Furacon; CHEBI:3014",4180186
2052495303,"1,3-Benzodioxol-4-ol, 2,2-dimethyl-, methylcarbamate; Turcam; Tattoo; Tatoo; Seedoxin; Seedox SC; Seedox 80W; Seedox; Sedox; Rotate; RCRA waste no. U278; Niomil; Multimet; Multamat; Methylcarbamic acid 2,3-(isopropylidenedioxy)phenyl ester; Garvox; FUAM; ",4180186
2052495304,"cyclo(D-alpha-Hydroxyisovaleryl-L-N-methyl-Phe)3; Cyclo(D-.alpha.-hydroxyisovaleryl-N-methyl-L-phenylalanyl-D-.alpha.-hydroxyisovaleryl-N-methyl-L-phenylalanyl-D-.alpha.-hydroxyisovaleryl-N-methyl-L-phenylalanyl); 1,7,13-Trioxa-4,10,16-triazacyclooctadeca",4180186
2052495319,Barium sulfide (ba(SX)); Barium sulfide (bas); Barium sulphide; Bariumsulfid; BAS; bas; Polybarit; Neopol; Barium polysulfide; CHEBI:32590,4180186
2052495331,"Barium(II) hydroxide; Barium hydroxide, a; Caustic baryta; Barium hydroxide lime; Barium hydroxide (Ba(OH)2); Ba(OH)2; Aetzbaryt; Bariumhydroxid; barium(2+) hydroxide; CHEBI:32592",4180186
2052495338,BaCl2; Dichlorobarium; CHEBI:63317,4180186
2052495347,Barium(2+); Barium(2+) ion; Barium(II); Barium(II) ion; Barium(II) cation; Ba(2+); Ba2+; Barium ion; CHEBI:37136,4180186
2052495349,"Fisons B25; Karbin; Barbane; Barbanate; Barbamate; Neoban; RCRA waste no. U280; Caryne; 2-Butyn-1-ol, 4-chloro-, m-chlorocarbanilate; Carbyne; 4-Chloro-2-butynyl N-(3-chlorophenyl)carbamate; 2-Butynyl-4-chloro-m-chlorocarbanilate; 4-Chlorobut-2-ynyl-m-chl",4180186
2052495350,"(e)-5-((4-(((2-Carboxyethyl)amino)carbonyl)phenyl)azo)-2-hydroxybenzoic acid; (e)-5-({p-(2-carboxyethyl)carbamoylphenyl}azo)-2-salicylic acid; 3-(2-{4-(2-carboxyethyl)carbamoylphenyl}hydrazinylidene)-6-oxocyclohexa-1,4-diene-1-carboxylic acid; 5-4-(2-Carb",4180186
2052495353,Gablofen; gamma-Amino-beta-(P-chlorophenyl)butyric acid; Kemstro; Lioresal; Lioresal Intrathecal; Nu-Baclofen; DL-4-Amino-3-P-chlorophenylbutanoic acid; beta-(P-Chlorophenyl)-gamma-aminobutyric acid; beta-(Aminomethyl)-P-chlorohydrocinnamic acid; DL-Baclo,4180186
2052495356,"Azunamic; Bicyclo(0.3.5)deca-1,3,5,7,9-pentaene; Bicyclo(5.3.0)-1,3,5,7,9-decapentaene; Azulekeep; Azulen; Cyclopentacycloheptene; Bicyclo(5.3.0)-deca-2,4,6,8,10-pentaene; Bicyclo(5.3.0)decapentaene; Bicyclo5.3.0decapentaene; CHEBI:31249",4180186
2052495359,Methyl (e)-2-2-6-(2-cyanophenoxy)pyrimidin-4-yloxyphenyl-3-methoxyacrylate; (AlphaE)-2-6-(2-cyanophenoxy)-4-pyrimidinyloxy-alpha-(methoxymethylene) benzeneacetic acid methyl ester; CHEBI:40909,4180186
2052495360,"1-(Tricyclohexylstannyl)-1H-1,2,4-triazole; (1H-1,2,4-triazol-1-yl)tricyclohexylstannane; (1H-1,2,4-Triazolyl)tricyclohexylstannane; Clermait; Peropal; Tri(cyclohexyl)-1H-1,2,4-triazol-1-yltin; Tricyclotin; CHEBI:2959",4180186
2052495361,Azelastinum; Optivar; Astelin; 4-(P-Chlorobenzyl)-2-(hexahydro-1-methyl-1H-azepin-4-yl)-1-(2H)-phthalazinone; Astepro; Azelastina; CHEBI:2950,4180186
2052495362,"Nonandis\u00e4ure; Ami; Aknoren; Acnesafe; Acnederm; Acnean; Acne-Derm; Acidum azelaicum; Acidum acelaicum; \u00c1cido azelaico; Acide az\u00e9la\u00efque; 1,9-Nonanedioic acid; 1,9-Nonanedioate; 1,7-Heptanedicarboxylic acid; Anchoate; Anchoic acid; 1,7-H",4180186
2052495363,Azamun; Azanin; Azasan; Azathioprin; Imuran; Imurek; Imurel; Azatioprin; Azothioprine; 6-((1-Methyl-4-nitro-1H-imidazol-5-yl)thio)-1H-purine; 6-(1'-Methyl-4'-nitro-5'-imidazolyl)-mercaptopurine; CHEBI:2948,4180186
2052495365,"S-((6-chloro-2-Oxooxazolo(4,5-b)pyridin-3(2H)-yl)methyl) O,O-dimethylphosphorothioate; S-((6-Chloro-2,3-dihydro-2-oxo-1,3-oxazolo-(4,5-b)pyridin-3-yl)methyl) O,O-dimethyl phosphorothioate; 6-chloro-3-Dimethoxyphosphinoylthiomethyl-1,3-oxazolo(4,5-b)pyridi",4180186
2052495366,5-Azacytidine; 5 AZC; 4-Amino-1-beta-D-ribofuranosyl-S-triazin-2(1H)-one; Vidaza; Mylosar; Ladakamycin; Azacytidine; Azacitidinum; Azacitidina; CHEBI:2038,4180186
2052495370,5-O-Demethylavermectin A1a; Abamectin; Abamectin komponente B1a; Antibiotic C 076B1a; Avermectin B(1)a; Avermectin B1; Avermectin b1a; Caswell No. 063AB; CHEBI:29534,4180186
2052495377,Crisatrina; Atraflow plus; Atranex; Atrasine; Atrataf; Atratol; Atratol A; Atrazin; Aatrex 80W; Aatrex nine-O; Actinite PK; Atrazine 4L; Akticon; Atrazine 80W; Atred; Atrex; Attrex; ATZ; Aktikon; Azinotox 500; Candex; Cekuzina-T; Chromozin; Crisamina; Cri,4180186
2052495403,Atorvastatin calcium; Atorvastatin acid; Atogal; Lipovastatinklonal; Tulip; Xanator; Xarator; Zurinel; Totalip; Torvast; Torvacard; Sortis; Sincol; Normalip; Lowden; Liprimar; Vastina; Lipotropic; Lipitor; Hipolixan; Faboxim; Cardyl; CHEBI:2910,4180186
2052495404,Attentin; Tomoxetinum; Strattera; Tomoxetin; Tomoxetine; Tomoxetina; (-)-Tomoxetine; CHEBI:127342,4180186
2052495405,Ibinolo; Hypoten; Hipres; Felo-Bits; Farnormin; Evitocor; Duratenol; Duraatenolol; Cuxanorm; Corotenol; Cardiopress; Cardaxen; Blokium; Blocotenol; Betatop Ge; Atenblock; Ormidol; Vascoten; Vericordin; Uniloc; Unibloc; Tredol; Tensimin; Tenormine; Tenormi,4180186
2052495406,"N(5)-((Dimethylamino)iminomethyl)-L-ornithine; N(g),N(g)-dimethylarginine; Nomega,Nomega'-Dimethyl-L-arginine; NG-dimethylarginine; N(g),N(g)-dimethyl-l-arginine; N(5)-(dimethylamino)(imino)methyl-L-ornithine; Dimethyl-L-arginine; ADMA; 2-Amino-5-(amino-d",4180186
2052495409,Astemizolum; Ast\u00e9mizole; Astemizol; Hismanal; Astesen; Astemison; 1-(P-Fluorobenzyl)-2-((1-(2-(P-methoxyphenyl)ethyl)piperid-4-yl)amino)benzimidazole; Alerkin; 1-(P-Fluorobenzyl)-2-((1-(P-methoxyphenethyl)-4-piperidyl)amino)benzimidazole; Acemiz; Ste,4180186
2052495411,O-Acetoxybenzoate; \u00e1cido acetilsalic\u00edlico; O-(Acetyloxy)benzoate; Nu-seals; Entrophen; Endydol; Endosprin; O-(Acetyloxy)benzoic acid; O-Acetoxybenzoic acid; O-Acetylsalicylic acid; O-Carboxyphenyl acetate; Persistin; Pharmacin; Polopiryna; Prema,4180186
2052495426,Arsacyclopentadiene; 1H-Arsole; Arsenole; 1H-Arsol; CHEBI:33131,4180186
2052495427,Hydrogen arsenide; Arsane; Trihydridoarsenic; AsH3; Arsenous hydride; Arseniuretted hydrogen; Arsenic trihydrie; CHEBI:47217,4180186
2052495428,Arsenious acid; Arsenic trioxide; Arsenic oxide; Chem pels c; Chem-Sen 56; Penite; Prodalumnol; Prodalumnol double; Rat death liquid; Sodanit; Trihydroxyarsenite(III); As(OH)3; CHEBI:49900,4180186
2052495433,Arsenious Trioxide; Arsentrioxide; Diarsenic trioxide; White arsenic; Arsenic sesquioxide; Arseneous anhydride; Arsenious acid; Areseneous oxide; Arsenic(III) oxide; CHEBI:30621,4180186
2052495436,Arsenous trichloride; Arsenous chloride; Arsenious chloride; Arsenic(III) trichloride; Arsenic(III) chloride; Fuming liquid arsenic; Trichloroarsine; Arsenic(3+) chloride; Butter of arsenic; Arsenic chloride; Arsenic butter; AsCl3; Arsenous-trichloride; C,4180186
2052495440,AsF5; Pentafluoridoarsenic; AsF5; pentafluoro-lambda(5)-arsane; Arsenic pentfluoride; Pentafluoroarsorane; CHEBI:30530,4180186
2052495444,As; Arsenic(III); Arsenic(3+) ion; Arsenic(3+); Arsenic ion; As3+; As(3+); Arsenic(III) cation; CHEBI:35828,4180186
2052495445,Arsenate(3-); Tetraoxoarsenate(3-); Arsorate; Arsenic acid; ART; Tetraoxidoarsenate(3-); Arsenate ion; Tetraoxoarsenate(V); CHEBI:18231,4180186
