concept_id,concept_synonym_name,language_concept_id
"2061500366","General|Problem List","4180186"
"2062498234","Contact with and (suspected) exposure to tuberculosis","4180186"
"2062498235","Contact with and (suspected) exposure to infections with a predominantly sexual mode of transmission","4180186"
"2062498236","Contact with and (suspected) exposure to rabies","4180186"
"2062498237","Contact with and (suspected) exposure to viral hepatitis","4180186"
"2062498238","Contact with and (suspected) exposure to human immunodeficiency virus [HIV]","4180186"
"2062498239","Contact with and (suspected) exposure to meningococcus","4180186"
"2062498240","Contact with and (suspected) exposure to other bacterial communicable diseases","4180186"
"2062498241","Contact with and (suspected) exposure to varicella","4180186"
"2062498242","Contact with and (suspected) exposure to Zika virus","4180186"
"2062498243","Contact with and (suspected) exposure to COVID-19","4180186"
"2062498244","Contact with and (suspected) exposure to other viral communicable diseases","4180186"
"2062498245","Contact with and (suspected) exposure to other communicable diseases","4180186"
"2062498246","Contact with and (suspected) exposure to unspecified communicable disease","4180186"
"2062498247","Carrier of typhoid","4180186"
"2062498248","Carrier of other intestinal infectious diseases","4180186"
"2062498249","Carrier of bacterial disease due to meningococci","4180186"
"2062498250","Carrier or suspected carrier of Methicillin susceptible Staphylococcus aureus","4180186"
"2062498251","Carrier or suspected carrier of Methicillin resistant Staphylococcus aureus","4180186"
"2062498252","Carrier of Group B streptococcus","4180186"
"2062498253","Carrier of other streptococcus","4180186"
"2062498254","Carrier of other specified bacterial diseases","4180186"
"2062498255","Carrier of infections with a predominantly sexual mode of transmission","4180186"
"2062498256","Carrier of viral hepatitis B","4180186"
"2062498257","Carrier of viral hepatitis C","4180186"
"2062498258","Carrier of other viral hepatitis","4180186"
"2062498259","Carrier of other infectious diseases","4180186"
"2062498260","Carrier of infectious disease, unspecified","4180186"
"2062498261","Encounter for immunization","4180186"
"2062498262","Immunization not carried out because of acute illness of patient","4180186"
"2062498263","Immunization not carried out because of chronic illness or condition of patient","4180186"
"2062498264","Immunization not carried out because of immune compromised state of patient","4180186"
"2062498265","Immunization not carried out because of patient allergy to vaccine or component","4180186"
"2062498266","Immunization not carried out because of other contraindication","4180186"
"2062498267","Immunization not carried out because of patient decision for reasons of belief or group pressure","4180186"
"2062498268","Immunization not carried out because of patient decision for unspecified reason","4180186"
"2062498269","Immunization not carried out because of patient refusal","4180186"
"2062498270","Immunization not carried out because of patient decision for other reason","4180186"
"2062498271","Underimmunization status","4180186"
"2062498272","Unvaccinated for COVID-19","4180186"
"2062498273","Partially vaccinated for COVID-19","4180186"
"2062498274","Other underimmunization status","4180186"
"2062498275","Immunization not carried out because of caregiver refusal","4180186"
"2062498276","Immunization not carried out due to unavailability of vaccine","4180186"
"2062498277","Immunization not carried out for other reason","4180186"
"2062498278","Immunization not carried out for unspecified reason","4180186"
"2062498279","Encounter for prophylactic Rho(D) immune globulin","4180186"
"2062498280","Encounter for prophylactic rabies immune globin","4180186"
"2062498281","Encounter for other specified prophylactic measures","4180186"
"2062498282","Encounter for prophylactic measures, unspecified","4180186"
"2062498283","Encounter for initial prescription of injectable contraceptive","4180186"
"2062498284","Encounter for initial prescription of intrauterine contraceptive device","4180186"
"2062498285","Encounter for initial prescription of implantable subdermal contraceptive","4180186"
"2062498286","Encounter for initial prescription of other contraceptives","4180186"
"2062498287","Encounter for other general counseling and advice on contraception","4180186"
"2062498288","Encounter for sterilization","4180186"
"2062498289","Encounter for surveillance of contraceptive pills","4180186"
"2062498290","Encounter for insertion of intrauterine contraceptive device","4180186"
"2062498291","Encounter for routine checking of intrauterine contraceptive device","4180186"
"2062498292","Encounter for removal of intrauterine contraceptive device","4180186"
"2062498293","Encounter for removal and reinsertion of intrauterine contraceptive device","4180186"
"2062498294","Encounter for surveillance of implantable subdermal contraceptive","4180186"
"2062498295","Encounter for other contraceptive management","4180186"
"2062498296","Encounter for contraceptive management, unspecified","4180186"
"2062498297","Encounter for procreative management","4180186"
"2062498298","Encounter for Rh incompatibility status","4180186"
"2062498299","Encounter for fertility preservation procedure","4180186"
"2062498300","Encounter for pregnancy test, result positive","4180186"
"2062498301","Encounter for supervision of normal first pregnancy, third trimester","4180186"
"2062498302","Encounter for supervision of other normal pregnancy, first trimester","4180186"
"2062498303","Encounter for supervision of other normal pregnancy, third trimester","4180186"
"2062498304","Encounter for supervision of normal pregnancy, unspecified, unspecified trimester","4180186"
"2062498305","Encounter for supervision of normal pregnancy, unspecified, first trimester","4180186"
"2062498306","Outcome of delivery, unspecified","4180186"
"2062498307","Encounter for care and examination of mother immediately after delivery","4180186"
"2062498308","Encounter for care and examination of lactating mother","4180186"
"2062498309","Encounter for routine postpartum follow-up","4180186"
"2062498310","Encounter for prophylactic removal of breast","4180186"
"2062498311","Encounter for prophylactic removal of ovary(s)","4180186"
"2062498312","Encounter for prophylactic removal of fallopian tube(s)","4180186"
"2062498313","Encounter for prophylactic removal of other organ","4180186"
"2062498314","Encounter for other prophylactic surgery","4180186"
"2062498315","Encounter for cosmetic surgery","4180186"
"2062498316","Encounter for routine and ritual male circumcision","4180186"
"2062498317","Encounter for other procedures for purposes other than remedying health state","4180186"
"2062498318","Encounter for procedure for purposes other than remedying health state, unspecified","4180186"
"2062498319","Encounter for breast reconstruction following mastectomy","4180186"
"2062498320","Encounter for other plastic and reconstructive surgery following medical procedure or healed injury","4180186"
"2062498321","Encounter for attention to tracheostomy","4180186"
"2062498322","Encounter for attention to gastrostomy","4180186"
"2062498323","Encounter for attention to ileostomy","4180186"
"2062498324","Encounter for attention to colostomy","4180186"
"2062498325","Encounter for attention to other artificial openings of digestive tract","4180186"
"2062498326","Encounter for attention to cystostomy","4180186"
"2062498327","Encounter for attention to other artificial openings of urinary tract","4180186"
"2062498328","Encounter for attention to other artificial openings","4180186"
"2062498329","Encounter for attention to unspecified artificial opening","4180186"
"2062498330","Encounter for fitting and adjustment of other external prosthetic devices","4180186"
"2062498331","Encounter for checking and testing of cardiac pacemaker pulse generator [battery]","4180186"
"2062498332","Encounter for adjustment and management of other part of cardiac pacemaker","4180186"
"2062498333","Encounter for adjustment and management of automatic implantable cardiac defibrillator","4180186"
"2062498334","Encounter for adjustment and management of other cardiac device","4180186"
"2062498335","Encounter for adjustment and management of infusion pump","4180186"
"2062498336","Encounter for adjustment and management of vascular access device","4180186"
"2062498337","Encounter for adjustment and management of cerebrospinal fluid drainage device","4180186"
"2062498338","Encounter for adjustment and management of neurostimulator","4180186"
"2062498339","Encounter for adjustment and management of other implanted nervous system device","4180186"
"2062498340","Encounter for adjustment or removal of right breast implant","4180186"
"2062498341","Encounter for adjustment or removal of left breast implant","4180186"
"2062498342","Encounter for adjustment and management of other implanted devices","4180186"
"2062498343","Encounter for fitting and adjustment of other devices related to nervous system and special senses","4180186"
"2062498344","Encounter for fitting and adjustment of dental prosthetic device","4180186"
"2062498345","Encounter for fitting and adjustment of gastric lap band","4180186"
"2062498346","Encounter for fitting and adjustment of other gastrointestinal appliance and device","4180186"
"2062498347","Encounter for fitting and adjustment of urinary device","4180186"
"2062498348","Encounter for fitting and adjustment of insulin pump","4180186"
"2062498349","Encounter for fitting and adjustment of non-vascular catheter","4180186"
"2062498350","Encounter for fitting and adjustment of other specified devices","4180186"
"2062498351","Encounter for fitting and adjustment of unspecified device","4180186"
"2062498352","Aftercare following joint replacement surgery","4180186"
"2062498353","Encounter for removal of internal fixation device","4180186"
"2062498354","Aftercare following explantation of shoulder joint prosthesis","4180186"
"2062498355","Aftercare following explantation of hip joint prosthesis","4180186"
"2062498356","Aftercare following explantation of knee joint prosthesis","4180186"
"2062498357","Encounter for orthopedic aftercare following surgical amputation","4180186"
"2062498358","Encounter for other orthopedic aftercare","4180186"
"2062498359","Encounter for change or removal of nonsurgical wound dressing","4180186"
"2062498360","Encounter for change or removal of surgical wound dressing","4180186"
"2062498361","Encounter for removal of sutures","4180186"
"2062498362","Encounter for change or removal of drains","4180186"
"2062498363","Encounter for planned postprocedural wound closure","4180186"
"2062498364","Encounter for aftercare following heart transplant","4180186"
"2062498365","Encounter for aftercare following kidney transplant","4180186"
"2062498366","Encounter for aftercare following liver transplant","4180186"
"2062498367","Encounter for surgical aftercare following surgery on the sense organs","4180186"
"2062498368","Encounter for surgical aftercare following surgery on the nervous system","4180186"
"2062498369","Encounter for surgical aftercare following surgery on the circulatory system","4180186"
"2062498370","Encounter for surgical aftercare following surgery on the respiratory system","4180186"
"2062498371","Encounter for surgical aftercare following surgery on the teeth or oral cavity","4180186"
"2062498372","Encounter for surgical aftercare following surgery on the digestive system","4180186"
"2062498373","Encounter for surgical aftercare following surgery on the genitourinary system","4180186"
"2062498374","Encounter for surgical aftercare following surgery on the skin and subcutaneous tissue","4180186"
"2062498375","Encounter for other specified surgical aftercare","4180186"
"2062498376","Encounter for fitting and adjustment of extracorporeal dialysis catheter","4180186"
"2062498377","Encounter for fitting and adjustment of peritoneal dialysis catheter","4180186"
"2062498378","Encounter for adequacy testing for hemodialysis","4180186"
"2062498379","Encounter for antineoplastic radiation therapy","4180186"
"2062498380","Encounter for antineoplastic chemotherapy","4180186"
"2062498381","Encounter for antineoplastic immunotherapy","4180186"
"2062498382","Encounter for palliative care","4180186"
"2062498383","Encounter for desensitization to allergens","4180186"
"2062498384","Encounter for therapeutic drug level monitoring","4180186"
"2062498385","Encounter for other specified aftercare","4180186"
"2062498386","Unspecified donor, stem cells","4180186"
"2062498387","Autologous donor, stem cells","4180186"
"2062498388","Other blood donor, stem cells","4180186"
"2062498389","Kidney donor","4180186"
"2062498390","Liver donor","4180186"
"2062498391","Procedure and treatment not carried out due to patient smoking","4180186"
"2062498392","Procedure and treatment not carried out because of other contraindication","4180186"
"2062498393","Procedure and treatment not carried out because of patient's decision for reasons of belief and group pressure","4180186"
"2062498394","Procedure and treatment not carried out because of patient's decision for unspecified reasons","4180186"
"2062498395","Procedure and treatment not carried out due to patient leaving prior to being seen by health care provider","4180186"
"2062498396","Procedure and treatment not carried out because of patient's decision for other reasons","4180186"
"2062498397","Laparoscopic surgical procedure converted to open procedure","4180186"
"2062498398","Thoracoscopic surgical procedure converted to open procedure","4180186"
"2062498399","Arthroscopic surgical procedure converted to open procedure","4180186"
"2062498400","Other specified procedure converted to open procedure","4180186"
"2062498401","Procedure and treatment not carried out for other reasons","4180186"
"2062498402","Procedure and treatment not carried out, unspecified reason","4180186"
"2062498403","Illiteracy and low-level literacy","4180186"
"2062498404","Schooling unavailable and unattainable","4180186"
"2062498405","Underachievement in school","4180186"
"2062498406","Less than a high school diploma","4180186"
"2062498407","Other problems related to education and literacy","4180186"
"2062498408","Problems related to education and literacy, unspecified","4180186"
"2062498409","Unemployment, unspecified","4180186"
"2062498410","Threat of job loss","4180186"
"2062498411","Stressful work schedule","4180186"
"2062498412","Discord with boss and workmates","4180186"
"2062498413","Uncongenial work environment","4180186"
"2062498414","Other physical and mental strain related to work","4180186"
"2062498415","Other problems related to employment","4180186"
"2062498416","Unspecified problems related to employment","4180186"
"2062498417","Occupational exposure to radiation","4180186"
"2062498418","Occupational exposure to dust","4180186"
"2062498419","Occupational exposure to environmental tobacco smoke","4180186"
"2062498420","Occupational exposure to other air contaminants","4180186"
"2062498421","Occupational exposure to toxic agents in agriculture","4180186"
"2062498422","Occupational exposure to toxic agents in other industries","4180186"
"2062498423","Occupational exposure to other risk factors","4180186"
"2062498424","Homelessness","4180186"
"2062498425","Homelessness unspecified","4180186"
"2062498426","Sheltered homelessness","4180186"
"2062498427","Unsheltered homelessness","4180186"
"2062498428","Inadequate housing","4180186"
"2062498429","Discord with neighbors, lodgers and landlord","4180186"
"2062498430","Problems related to living in residential institution","4180186"
"2062498431","Lack of adequate food","4180186"
"2062498432","Food insecurity","4180186"
"2062498433","Other specified lack of adequate food","4180186"
"2062498434","Extreme poverty","4180186"
"2062498435","Low income","4180186"
"2062498436","Insufficient social insurance and welfare support","4180186"
"2062498437","Other problems related to housing and economic circumstances","4180186"
"2062498438","Housing instability, housed, with risk of homelessness","4180186"
"2062498439","Housing instability, housed, homelessness in past 12 months","4180186"
"2062498440","Housing instability, housed unspecified","4180186"
"2062498441","Other problems related to housing and economic circumstances","4180186"
"2062498442","Problem related to housing and economic circumstances, unspecified","4180186"
"2062498443","Problems of adjustment to life-cycle transitions","4180186"
"2062498444","Problems related to living alone","4180186"
"2062498445","Acculturation difficulty","4180186"
"2062498446","Social exclusion and rejection","4180186"
"2062498447","Other problems related to social environment","4180186"
"2062498448","Problem related to social environment, unspecified","4180186"
"2062498449","Inadequate parental supervision and control","4180186"
"2062498450","Institutional upbringing","4180186"
"2062498451","Other upbringing away from parents","4180186"
"2062498452","Personal history of physical and sexual abuse in childhood","4180186"
"2062498453","Personal history of psychological abuse in childhood","4180186"
"2062498454","Personal history of neglect in childhood","4180186"
"2062498455","Personal history of unspecified abuse in childhood","4180186"
"2062498456","Parent-biological child conflict","4180186"
"2062498457","Parent-child estrangement NEC","4180186"
"2062498458","Other specified problems related to upbringing","4180186"
"2062498459","Problems in relationship with spouse or partner","4180186"
"2062498460","Other absence of family member","4180186"
"2062498461","Disappearance and death of family member","4180186"
"2062498462","Disruption of family by separation and divorce","4180186"
"2062498463","Dependent relative needing care at home","4180186"
"2062498464","Alcoholism and drug addiction in family","4180186"
"2062498465","Other stressful life events affecting family and household","4180186"
"2062498466","Other specified problems related to primary support group","4180186"
"2062498467","Problem related to primary support group, unspecified","4180186"
"2062498468","Problems related to unwanted pregnancy","4180186"
"2062498469","Conviction in civil and criminal proceedings without imprisonment","4180186"
"2062498470","Imprisonment and other incarceration","4180186"
"2062498471","Problems related to release from prison","4180186"
"2062498472","Problems related to other legal circumstances","4180186"
"2062498473","Victim of crime and terrorism","4180186"
"2062498474","Exposure to disaster, war and other hostilities","4180186"
"2062498475","Other specified problems related to psychosocial circumstances","4180186"
"2062498476","Problem related to unspecified psychosocial circumstances","4180186"
"2062498477","Do not resuscitate","4180186"
"2062498478","Unspecified blood type, Rh positive","4180186"
"2062498479","Unspecified blood type, Rh negative","4180186"
"2062498480","Body mass index [BMI]","4180186"
"2062498481","Body mass index [BMI] 19.9 or less, adult","4180186"
"2062498482","Body mass index [BMI] 20.0-20.9, adult","4180186"
"2062498483","Body mass index [BMI] 21.0-21.9, adult","4180186"
"2062498484","Body mass index [BMI] 22.0-22.9, adult","4180186"
"2062498485","Body mass index [BMI] 23.0-23.9, adult","4180186"
"2062498486","Body mass index [BMI] 24.0-24.9, adult","4180186"
"2062498487","Body mass index [BMI] 25.0-25.9, adult","4180186"
"2062498488","Body mass index [BMI] 26.0-26.9, adult","4180186"
"2062498489","Body mass index [BMI] 27.0-27.9, adult","4180186"
"2062498490","Body mass index [BMI] 28.0-28.9, adult","4180186"
"2062498491","Body mass index [BMI] 29.0-29.9, adult","4180186"
"2062498492","Body mass index [BMI] 30.0-30.9, adult","4180186"
"2062498493","Body mass index [BMI] 31.0-31.9, adult","4180186"
"2062498494","Body mass index [BMI] 32.0-32.9, adult","4180186"
"2062498495","Body mass index [BMI] 33.0-33.9, adult","4180186"
"2062498496","Body mass index [BMI] 34.0-34.9, adult","4180186"
"2062498497","Body mass index [BMI] 35.0-35.9, adult","4180186"
"2062498498","Body mass index [BMI] 36.0-36.9, adult","4180186"
"2062498499","Body mass index [BMI] 37.0-37.9, adult","4180186"
"2062498500","Body mass index [BMI] 38.0-38.9, adult","4180186"
"2062498501","Body mass index [BMI] 39.0-39.9, adult","4180186"
"2062498502","Body mass index [BMI] 40.0-44.9, adult","4180186"
"2062498503","Body mass index [BMI] 45.0-49.9, adult","4180186"
"2062498504","Body mass index [BMI] 50.0-59.9, adult","4180186"
"2062498505","Body mass index [BMI] 60.0-69.9, adult","4180186"
"2062498506","Body mass index [BMI] 70 or greater, adult","4180186"
"2062498507","Body mass index [BMI] pediatric, 5th percentile to less than 85th percentile for age","4180186"
"2062498508","Body mass index [BMI] pediatric, 95th percentile for age to less than 120% of the 95th percentile for age","4180186"
"2062498509","Encounter for mental health services for victim of spousal or partner abuse","4180186"
"2062498510","Encounter for mental health services for victim of other abuse","4180186"
"2062498511","Counseling related to patient's sexual behavior and orientation","4180186"
"2062498512","Counseling related to sexual behavior and orientation of third party","4180186"
"2062498513","Dietary counseling and surveillance","4180186"
"2062498514","Alcohol abuse counseling and surveillance of alcoholic","4180186"
"2062498515","Drug abuse counseling and surveillance of drug abuser","4180186"
"2062498516","Tobacco abuse counseling","4180186"
"2062498517","Human immunodeficiency virus [HIV] counseling","4180186"
"2062498518","Encounter for immunization safety counseling","4180186"
"2062498519","Other specified counseling","4180186"
"2062498520","Tobacco use","4180186"
"2062498521","Lack of physical exercise","4180186"
"2062498522","Inappropriate diet and eating habits","4180186"
"2062498523","High risk heterosexual behavior","4180186"
"2062498524","High risk homosexual behavior","4180186"
"2062498525","High risk bisexual behavior","4180186"
"2062498526","Gambling and betting","4180186"
"2062498527","Adult antisocial behavior","4180186"
"2062498528","Sleep deprivation","4180186"
"2062498529","Inadequate sleep hygiene","4180186"
"2062498530","Other problems related to lifestyle","4180186"
"2062498531","Type A behavior pattern","4180186"
"2062498532","Stress, not elsewhere classified","4180186"
"2062498533","Inadequate social skills, not elsewhere classified","4180186"
"2062498534","Limitation of activities due to disability","4180186"
"2062498535","Other problems related to life management difficulty","4180186"
"2062498536","Bed confinement status","4180186"
"2062498537","Other reduced mobility","4180186"
"2062498538","Need for assistance with personal care","4180186"
"2062498539","Need for assistance at home and no other household member able to render care","4180186"
"2062498540","Need for continuous supervision","4180186"
"2062498541","Other problems related to care provider dependency","4180186"
"2062498542","Medical services not available in home","4180186"
"2062498543","Person awaiting admission to adequate facility elsewhere","4180186"
"2062498544","Other waiting period for investigation and treatment","4180186"
"2062498545","Unavailability and inaccessibility of health-care facilities","4180186"
"2062498546","Unavailability and inaccessibility of other helping agencies","4180186"
"2062498547","Holiday relief care","4180186"
"2062498548","Other problems related to medical facilities and other health care","4180186"
"2062498549","Encounter for issue of repeat prescription","4180186"
"2062498550","Healthy person accompanying sick person","4180186"
"2062498551","Other boarder to healthcare facility","4180186"
"2062498552","Malingerer [conscious simulation]","4180186"
"2062498553","Awaiting organ transplant status","4180186"
"2062498554","Persons encountering health services in other specified circumstances","4180186"
"2062498555","Contact with and (suspected) exposure to arsenic","4180186"
"2062498556","Contact with and (suspected) exposure to lead","4180186"
"2062498557","Contact with and (suspected) exposure to uranium","4180186"
"2062498558","Contact with and (suspected) exposure to other hazardous metals","4180186"
"2062498559","Contact with and (suspected) exposure to asbestos","4180186"
"2062498560","Contact with and (suspected) exposure to other hazardous, chiefly nonmedicinal, chemicals","4180186"
"2062498561","Contact with and (suspected) exposure to other environmental pollution","4180186"
"2062498562","Contact with and (suspected) exposure to mold (toxic)","4180186"
"2062498563","Contact with and (suspected) exposure to radon and other naturally occurring radiation","4180186"
"2062498564","Contact with and (suspected) exposure to other hazards in the physical environment","4180186"
"2062498565","Contact with and (suspected) exposure to potentially hazardous body fluids","4180186"
"2062498566","Contact with and (suspected) exposure to environmental tobacco smoke (acute) (chronic)","4180186"
"2062498567","Contact with and (suspected) exposure to other hazardous substances","4180186"
"2062498568","Other contact with and (suspected) exposures hazardous to health","4180186"
"2062498569","Asymptomatic menopausal state","4180186"
"2062498570","Physical restraint status","4180186"
"2062498571","Long term (current) drug therapy","4180186"
"2062498572","Long term (current) use of anticoagulants","4180186"
"2062498573","Long term (current) use of antithrombotics/antiplatelets","4180186"
"2062498574","Long term (current) use of non-steroidal anti-inflammatories (NSAID)","4180186"
"2062498575","Long term (current) use of antibiotics","4180186"
"2062498576","Long term (current) use of hormonal contraceptives","4180186"
"2062498577","Long term (current) use of insulin","4180186"
"2062498578","Long term (current) use of inhaled steroids","4180186"
"2062498579","Long term (current) use of systemic steroids","4180186"
"2062498580","Long term (current) use of selective estrogen receptor modulators (SERMs)","4180186"
"2062498581","Long term (current) use of aromatase inhibitors","4180186"
"2062498582","Long term (current) use of other agents affecting estrogen receptors and estrogen levels","4180186"
"2062498583","Long term (current) use of aspirin","4180186"
"2062498584","Long term (current) use of bisphosphonates","4180186"
"2062498585","Long term (current) use of oral hypoglycemic drugs","4180186"
"2062498586","Hormone replacement therapy","4180186"
"2062498587","Long term (current) use of opiate analgesic","4180186"
"2062498588","Other long term (current) drug therapy","4180186"
"2062498589","Family history of malignant neoplasm of digestive organs","4180186"
"2062498590","Family history of malignant neoplasm of trachea, bronchus and lung","4180186"
"2062498591","Family history of malignant neoplasm of other respiratory and intrathoracic organs","4180186"
"2062498592","Family history of malignant neoplasm of breast","4180186"
"2062498593","Family history of malignant neoplasm of ovary","4180186"
"2062498594","Family history of malignant neoplasm of prostate","4180186"
"2062498595","Family history of malignant neoplasm of testis","4180186"
"2062498596","Family history of malignant neoplasm of other genital organs","4180186"
"2062498597","Family history of malignant neoplasm of kidney","4180186"
"2062498598","Family history of malignant neoplasm of bladder","4180186"
"2062498599","Family history of malignant neoplasm of other urinary tract organ","4180186"
"2062498600","Family history of leukemia","4180186"
"2062498601","Family history of other malignant neoplasms of lymphoid, hematopoietic and related tissues","4180186"
"2062498602","Family history of malignant neoplasm of other organs or systems","4180186"
"2062498603","Family history of malignant neoplasm, unspecified","4180186"
"2062498604","Family history of intellectual disabilities","4180186"
"2062498605","Family history of alcohol abuse and dependence","4180186"
"2062498606","Family history of tobacco abuse and dependence","4180186"
"2062498607","Family history of other psychoactive substance abuse and dependence","4180186"
"2062498608","Family history of other substance abuse and dependence","4180186"
"2062498609","Family history of other mental and behavioral disorders","4180186"
"2062498610","Family history of epilepsy and other diseases of the nervous system","4180186"
"2062498611","Family history of blindness and visual loss","4180186"
"2062498612","Family history of deafness and hearing loss","4180186"
"2062498613","Family history of stroke","4180186"
"2062498614","Family history of sudden cardiac death","4180186"
"2062498615","Family history of ischemic heart disease and other diseases of the circulatory system","4180186"
"2062498616","Family history of asthma and other chronic lower respiratory diseases","4180186"
"2062498617","Family history of arthritis","4180186"
"2062498618","Family history of osteoporosis","4180186"
"2062498619","Family history of other diseases of the musculoskeletal system and connective tissue","4180186"
"2062498620","Family history of polycystic kidney","4180186"
"2062498621","Family history of other congenital malformations, deformations and chromosomal abnormalities","4180186"
"2062498622","Family history of other disabilities and chronic diseases leading to disablement, not elsewhere classified","4180186"
"2062498623","Family history of other infectious and parasitic diseases","4180186"
"2062498624","Family history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","4180186"
"2062498625","Family history of diabetes mellitus","4180186"
"2062498626","Family history of familial hypercholesterolemia","4180186"
"2062498627","Family history of elevated lipoprotein(a)","4180186"
"2062498628","Family history of other disorder of lipoprotein metabolism and other lipidemia","4180186"
"2062498629","Family history of other endocrine, nutritional and metabolic diseases","4180186"
"2062498630","Family history of glaucoma","4180186"
"2062498631","Family history of other specified eye disorder","4180186"
"2062498632","Family history of other diseases of the respiratory system","4180186"
"2062498633","Family history of colonic polyps","4180186"
"2062498634","Family history of other diseases of the digestive system","4180186"
"2062498635","Family history of diseases of the skin and subcutaneous tissue","4180186"
"2062498636","Family history of disorders of kidney and ureter","4180186"
"2062498637","Family history of other diseases of the genitourinary system","4180186"
"2062498638","Family history of consanguinity","4180186"
"2062498639","Family history of carrier of genetic disease","4180186"
"2062498640","Family history of other specified conditions","4180186"
"2062498641","Personal history of malignant neoplasm of unspecified digestive organ","4180186"
"2062498642","Personal history of malignant neoplasm of esophagus","4180186"
"2062498643","Personal history of malignant carcinoid tumor of stomach","4180186"
"2062498644","Personal history of other malignant neoplasm of stomach","4180186"
"2062498645","Personal history of malignant carcinoid tumor of large intestine","4180186"
"2062498646","Personal history of other malignant neoplasm of large intestine","4180186"
"2062498647","Personal history of malignant carcinoid tumor of rectum","4180186"
"2062498648","Personal history of other malignant neoplasm of rectum, rectosigmoid junction, and anus","4180186"
"2062498649","Personal history of malignant neoplasm of liver","4180186"
"2062498650","Personal history of malignant carcinoid tumor of small intestine","4180186"
"2062498651","Personal history of other malignant neoplasm of small intestine","4180186"
"2062498652","Personal history of malignant neoplasm of pancreas","4180186"
"2062498653","Personal history of malignant neoplasm of other digestive organs","4180186"
"2062498654","Personal history of malignant carcinoid tumor of bronchus and lung","4180186"
"2062498655","Personal history of other malignant neoplasm of bronchus and lung","4180186"
"2062498656","Personal history of malignant neoplasm of trachea","4180186"
"2062498657","Personal history of malignant neoplasm of unspecified respiratory organ","4180186"
"2062498658","Personal history of malignant neoplasm of larynx","4180186"
"2062498659","Personal history of malignant neoplasm of nasal cavities, middle ear, and accessory sinuses","4180186"
"2062498660","Personal history of malignant carcinoid tumor of thymus","4180186"
"2062498661","Personal history of other malignant neoplasm of thymus","4180186"
"2062498662","Personal history of malignant neoplasm of other respiratory and intrathoracic organs","4180186"
"2062498663","Personal history of malignant neoplasm of breast","4180186"
"2062498664","Personal history of malignant neoplasm of unspecified female genital organ","4180186"
"2062498665","Personal history of malignant neoplasm of cervix uteri","4180186"
"2062498666","Personal history of malignant neoplasm of other parts of uterus","4180186"
"2062498667","Personal history of malignant neoplasm of ovary","4180186"
"2062498668","Personal history of malignant neoplasm of other female genital organs","4180186"
"2062498669","Personal history of malignant neoplasm of unspecified male genital organ","4180186"
"2062498670","Personal history of malignant neoplasm of prostate","4180186"
"2062498671","Personal history of malignant neoplasm of testis","4180186"
"2062498672","Personal history of malignant neoplasm of other male genital organs","4180186"
"2062498673","Personal history of malignant neoplasm of unspecified urinary tract organ","4180186"
"2062498674","Personal history of malignant neoplasm of bladder","4180186"
"2062498675","Personal history of malignant carcinoid tumor of kidney","4180186"
"2062498676","Personal history of other malignant neoplasm of kidney","4180186"
"2062498677","Personal history of malignant neoplasm of renal pelvis","4180186"
"2062498678","Personal history of malignant neoplasm of ureter","4180186"
"2062498679","Personal history of malignant neoplasm of other urinary tract organ","4180186"
"2062498680","Personal history of leukemia","4180186"
"2062498681","Personal history of Hodgkin lymphoma","4180186"
"2062498682","Personal history of non-Hodgkin lymphomas","4180186"
"2062498683","Personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues","4180186"
"2062498684","Personal history of malignant neoplasm of tongue","4180186"
"2062498685","Personal history of malignant neoplasm of other sites of lip, oral cavity, and pharynx","4180186"
"2062498686","Personal history of malignant neoplasm of unspecified site of lip, oral cavity, and pharynx","4180186"
"2062498687","Personal history of malignant melanoma of skin","4180186"
"2062498688","Personal history of Merkel cell carcinoma","4180186"
"2062498689","Personal history of other malignant neoplasm of skin","4180186"
"2062498690","Personal history of malignant neoplasm of bone","4180186"
"2062498691","Personal history of malignant neoplasm of soft tissue","4180186"
"2062498692","Personal history of malignant neoplasm of eye","4180186"
"2062498693","Personal history of malignant neoplasm of brain","4180186"
"2062498694","Personal history of malignant neoplasm of other parts of nervous tissue","4180186"
"2062498695","Personal history of malignant neoplasm of thyroid","4180186"
"2062498696","Personal history of malignant neoplasm of other endocrine glands","4180186"
"2062498697","Personal history of malignant neoplasm of other organs and systems","4180186"
"2062498698","Personal history of malignant neoplasm, unspecified","4180186"
"2062498699","Personal history of in-situ neoplasm of breast","4180186"
"2062498700","Personal history of in-situ neoplasm of cervix uteri","4180186"
"2062498701","Personal history of in-situ neoplasm of oral cavity, esophagus and stomach","4180186"
"2062498702","Personal history of in-situ neoplasm of other and unspecified digestive organs","4180186"
"2062498703","Personal history of in-situ neoplasm of middle ear and respiratory system","4180186"
"2062498704","Personal history of melanoma in-situ","4180186"
"2062498705","Personal history of in-situ neoplasm of skin","4180186"
"2062498706","Personal history of in-situ neoplasm of other site","4180186"
"2062498707","Personal history of colon polyps","4180186"
"2062498708","Personal history of benign neoplasm of the brain","4180186"
"2062498709","Personal history of benign carcinoid tumor","4180186"
"2062498710","Personal history of other benign neoplasm","4180186"
"2062498711","Personal history of neoplasm of uncertain behavior","4180186"
"2062498712","Personal history of tuberculosis","4180186"
"2062498713","Personal history of poliomyelitis","4180186"
