concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
"2062505918","00299382060","Drug","MIMIC4","m4_rx_ndc",,"00299382060","2026-05-28","2099-12-31",
"2062494551","Famotidine 20 MG","Drug","MIMIC4","gcpt_drug_ndc",,"Famotidine 20mg Premix Bag","2026-05-28","2099-12-31",
"2061510113","Piperacillin-Tazobactam 4.5 g Vial","Drug","MIMIC4","m4_formulary_cd",,"ZOSY4.5I","2025-05-07","2099-12-31",
"2062501971","HumuLIN R U-500 (Conc) Insulin","Drug","MIMIC4","m4_rx_drug",,"HumuLIN R U-500 (Conc) Insulin","2026-05-28","2099-12-31",
"2062501381","DiphenhydrAMIN 50mg/1mL 1mL VIAL","Drug","MIMIC4","m4_rx_drug",,"DiphenhydrAMIN 50mg/1mL 1mL VIAL","2026-05-28","2099-12-31",
"2062503933","sevelamer HCl","Drug","MIMIC4","m4_rx_drug",,"sevelamer HCl","2026-05-28","2099-12-31",
"2062507370","00990792225","Drug","MIMIC4","m4_rx_ndc",,"00990792225","2026-05-28","2099-12-31",
"2062501404","Docus","Drug","MIMIC4","m4_rx_drug",,"Docus","2026-05-28","2099-12-31",
"2062501943","Hizentra (immune globulin) 20%","Drug","MIMIC4","m4_rx_drug",,"Hizentra (immune globulin) 20%","2026-05-28","2099-12-31",
"2061510002","WFDB signal encoding format code in lead I","Observation","MIMIC4","mimic4wdb","S","wfdb.signal.format.I","2025-05-07","2099-12-31",
"2062506588","00536730001","Drug","MIMIC4","m4_rx_ndc",,"00536730001","2026-05-28","2099-12-31",
"2062498326","Z435","Procedure","MIMIC4","m4_icd_dx_code",,"Z435","2026-05-28","2099-12-31",
"2062507190","00904634161","Drug","MIMIC4","m4_rx_ndc",,"00904634161","2026-05-28","2099-12-31",
"2062503608","prenatal DHA","Device","MIMIC4","m4_rx_drug","S","prenatal DHA","2026-05-28","2099-12-31",
"2062507986","59075073015","Drug","MIMIC4","m4_rx_ndc",,"59075073015","2026-05-28","2099-12-31",
"2062501833","GenTeal Tears","Drug","MIMIC4","m4_rx_drug",,"GenTeal Tears","2026-05-28","2099-12-31",
"2062500650","bica","Drug","MIMIC4","m4_rx_drug",,"bica","2026-05-28","2099-12-31",
"2062505482","00121467555","Drug","MIMIC4","m4_rx_ndc",,"00121467555","2026-05-28","2099-12-31",
"2062507574","38779003504","Drug","MIMIC4","m4_rx_ndc",,"38779003504","2026-05-28","2099-12-31",
"2062508335","68084059101","Drug","MIMIC4","m4_rx_ndc",,"68084059101","2026-05-28","2099-12-31",
"2062500886","carbamazepine 175mg suppository","Drug","MIMIC4","m4_rx_drug",,"carbamazepine 175mg suppository","2026-05-28","2099-12-31",
"2062508009","59730640201","Drug","MIMIC4","m4_rx_ndc",,"59730640201","2026-05-28","2099-12-31",
"2062500324","altepl","Drug","MIMIC4","m4_rx_drug",,"altepl","2026-05-28","2099-12-31",
"2062498887","Z967","Observation","MIMIC4","m4_icd_dx_code",,"Z967","2026-05-28","2099-12-31",
"2062506918","00781149731","Drug","MIMIC4","m4_rx_ndc",,"00781149731","2026-05-28","2099-12-31",
"2062498735","Z871","Observation","MIMIC4","m4_icd_dx_code",,"Z871","2026-05-28","2099-12-31",
"2062499327","CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC","Observation","MIMIC4","m4_drg_desc",,"CRANIOTOMY & ENDOVASCULAR INTRACRANIAL _2062499327","2026-05-28","2099-12-31",
"2062495623","E0010","Observation","MIMIC4","m4_icd_dx_code",,"E0010","2026-05-28","2099-12-31",
"2062499712","OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC","Observation","MIMIC4","m4_drg_desc",,"OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC","2026-05-28","2099-12-31",
"2062501817","Gentamicin 0.3% Ophth. Soln","Drug","MIMIC4","m4_rx_drug",,"Gentamicin 0.3% Ophth. Soln","2026-05-28","2099-12-31",
"2062497202","V480XXD","Observation","MIMIC4","m4_icd_dx_code",,"V480XXD","2026-05-28","2099-12-31",
"2062506487","00501410507","Drug","MIMIC4","m4_rx_ndc",,"00501410507","2026-05-28","2099-12-31",
"2062499223","CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W MCC","Observation","MIMIC4","m4_drg_desc",,"CARDIAC DEFIBRILLATOR IMPLANT W/O CARDI_2062499223","2026-05-28","2099-12-31",
"2062495716","E8222","Observation","MIMIC4","m4_icd_dx_code",,"E8222","2026-05-28","2099-12-31",
"2062501484","Enablex (darifenacin) 15mg tab","Drug","MIMIC4","m4_rx_drug",,"Enablex (darifenacin) 15mg tab","2026-05-28","2099-12-31",
"2062496923","V1389","Observation","MIMIC4","m4_icd_dx_code",,"V1389","2026-05-28","2099-12-31",
"2062505799","00185075701","Drug","MIMIC4","m4_rx_ndc",,"00185075701","2026-05-28","2099-12-31",
"2062501909","Haloperidol 5mg/1mL 1mL VIAL","Drug","MIMIC4","m4_rx_drug",,"Haloperidol 5mg/1mL 1mL VIAL","2026-05-28","2099-12-31",
"2062505094","00074148402","Drug","MIMIC4","m4_rx_ndc",,"00074148402","2026-05-28","2099-12-31",
"2062497825","X19XXXA","Observation","MIMIC4","m4_icd_dx_code",,"X19XXXA","2026-05-28","2099-12-31",
"2062496654","T7651XA","Observation","MIMIC4","m4_icd_dx_code",,"T7651XA","2026-05-28","2099-12-31",
"2062498505","Z6844","Observation","MIMIC4","m4_icd_dx_code",,"Z6844","2026-05-28","2099-12-31",
"2062502915","Moxifloxacin 0.5%","Drug","MIMIC4","m4_rx_drug",,"Moxifloxacin 0.5%","2026-05-28","2099-12-31",
"2062496171","R402211","Measurement","MIMIC4","m4_icd_dx_code",,"R402211","2026-05-28","2099-12-31",
"2062503876","Sacubitril-Valsartan (24mg-26mg)","Drug","MIMIC4","m4_rx_drug",,"Sacubitril-Valsartan (24mg-26mg)","2026-05-28","2099-12-31",
"2062500123","DLUVC","Route","MIMIC4","m4_rx_route",,"DLUVC","2026-05-28","2099-12-31",
"2062497591","V9389XD","Observation","MIMIC4","m4_icd_dx_code",,"V9389XD","2026-05-28","2099-12-31",
"2062500061","POSITIVE FOR UREAPLASMA UREALYTICUM","Observation","MIMIC4","m4_micro_org",,"80261","2026-05-28","2099-12-31",
"2061509723","Urocit-K 10","Drug","MIMIC4","m4_formulary_cd",,"UROC10","2025-05-07","2099-12-31",
"2062499452","HIV W MAJOR RELATED CONDITION W MCC","Observation","MIMIC4","m4_drg_desc",,"HIV W MAJOR RELATED CONDITION W MCC","2026-05-28","2099-12-31",
"2062496678","T84042A","Condition","MIMIC4","m4_icd_dx_code",,"T84042A","2026-05-28","2099-12-31",
"2062505639","00169183311","Drug","MIMIC4","m4_rx_ndc",,"00169183311","2026-05-28","2099-12-31",
"2062496427","T407X1D","Condition","MIMIC4","m4_icd_dx_code",,"T407X1D","2026-05-28","2099-12-31",
"2062501067","Clopidogrel 75mg","Drug","MIMIC4","m4_rx_drug",,"Clopidogrel 75mg","2026-05-28","2099-12-31",
"2062502622","Lidocaine Topical","Drug","MIMIC4","m4_rx_drug",,"Lidocaine Topical","2026-05-28","2099-12-31",
"2062505200","00078036545","Drug","MIMIC4","m4_rx_ndc",,"00078036545","2026-05-28","2099-12-31",
"2062502042","Icaps MV 100 mcg-1.66 mg-0.83 mg Tab","Drug","MIMIC4","m4_rx_drug","S","Icaps MV 100 mcg-1.66 mg-0.83 mg Tab","2026-05-28","2099-12-31",
"2062505225","00078047015","Drug","MIMIC4","m4_rx_ndc",,"00078047015","2026-05-28","2099-12-31",
"2062507022","00832121601","Drug","MIMIC4","m4_rx_ndc",,"00832121601","2026-05-28","2099-12-31",
"2062504694","00002750201","Drug","MIMIC4","m4_rx_ndc",,"00002750201","2026-05-28","2099-12-31",
"2062503387","Oxytrol For Women","Drug","MIMIC4","m4_rx_drug",,"Oxytrol For Women","2026-05-28","2099-12-31",
"2062501693","Fleet Mineral Oil","Drug","MIMIC4","m4_rx_drug",,"Fleet Mineral Oil","2026-05-28","2099-12-31",
"2062495553","78869","Observation","MIMIC4","m4_icd_dx_code",,"78869","2026-05-28","2099-12-31",
"2062504928","00023916332","Drug","MIMIC4","m4_rx_ndc",,"00023916332","2026-05-28","2099-12-31",
"2062502250","INV-prednisoLONE","Drug","MIMIC4","m4_rx_drug",,"INV-prednisoLONE","2026-05-28","2099-12-31",
"2062499662","OTHER CIRCULATORY SYSTEM DIAGNOSES W CC","Observation","MIMIC4","m4_drg_desc",,"OTHER CIRCULATORY SYSTEM DIAGNOSES W CC","2026-05-28","2099-12-31",
"2062503838","robi","Drug","MIMIC4","m4_rx_drug",,"robi","2026-05-28","2099-12-31",
"2062496823","V103","Observation","MIMIC4","m4_icd_dx_code",,"V103","2026-05-28","2099-12-31",
"2062500539","axitinib 5mg","Drug","MIMIC4","m4_rx_drug",,"axitinib 5mg","2026-05-28","2099-12-31",
"2062497578","V889XXA","Observation","MIMIC4","m4_icd_dx_code",,"V889XXA","2026-05-28","2099-12-31",
"2062506063","00339565712","Drug","MIMIC4","m4_rx_ndc",,"00339565712","2026-05-28","2099-12-31",
"2062505640","00169183411","Drug","MIMIC4","m4_rx_ndc",,"00169183411","2026-05-28","2099-12-31",
"2062507430","10148010200","Drug","MIMIC4","m4_rx_ndc",,"10148010200","2026-05-28","2099-12-31",
"2062499417","G.I. HEMORRHAGE W CC","Observation","MIMIC4","m4_drg_desc",,"G.I. HEMORRHAGE W CC","2026-05-28","2099-12-31",
"2062505070","00067400230","Drug","MIMIC4","m4_rx_ndc",,"00067400230","2026-05-28","2099-12-31",
"2062499528","LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC","Observation","MIMIC4","m4_drg_desc",,"LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC","2026-05-28","2099-12-31",
"2062499401","EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE","Observation","MIMIC4","m4_drg_desc",,"EXTREME IMMATURITY OR RESPIRATORY DISTR_2062499401","2026-05-28","2099-12-31",
"2062495593","79925","Observation","MIMIC4","m4_icd_dx_code",,"79925","2026-05-28","2099-12-31",
"2062505710","00173045900","Drug","MIMIC4","m4_rx_ndc",,"00173045900","2026-05-28","2099-12-31",
"2062494629","Chondroitin Sulfates / Glucosamine Oral Tablet","Drug","MIMIC4","gcpt_drug_ndc",,"Gluco Sulfate NaCl-Chond Su Na tab","2026-05-28","2099-12-31",
"2062499684","OTHER DISORDERS OF NERVOUS SYSTEM W/O CC/MCC","Observation","MIMIC4","m4_drg_desc",,"OTHER DISORDERS OF NERVOUS SYSTEM W/O CC/MCC","2026-05-28","2099-12-31",
"2061509946","WFDB signal A/D converter scale factor in lead III","Observation","MIMIC4","mimic4wdb","S","wfdb.signal.adc.scalefactor.III","2025-05-07","2099-12-31",
"2062495423","Medicine/Cardiology Intermediate","Visit","MIMIC4","m4_adm_location","S","Medicine/Cardiology Intermediate","2026-05-28","2099-12-31",
"2062497827","X32XXXA","Observation","MIMIC4","m4_icd_dx_code",,"X32XXXA","2026-05-28","2099-12-31",
"2062502335","Isosorbide din","Drug","MIMIC4","m4_rx_drug",,"Isosorbide din","2026-05-28","2099-12-31",
"2061509832","WFDB signal A/D converter baseline in NBP","Observation","MIMIC4","mimic4wdb","S","wfdb.signal.adc.baseline.NBP","2025-05-07","2099-12-31",
"2062498721","Z8632","Observation","MIMIC4","m4_icd_dx_code",,"Z8632","2026-05-28","2099-12-31",
"2062495346","lisdexamfetamine dimesylate 50 MG [Vyvanse]","Drug","MIMIC4","gcpt_drug_ndc",,"Vyvanse 50 mg Cap","2026-05-28","2099-12-31",
"2062495425","Med/Surg/GYN","Visit","MIMIC4","m4_adm_location","S","Med/Surg/GYN","2026-05-28","2099-12-31",
"2062503892","Sanctura XR","Drug","MIMIC4","m4_rx_drug",,"Sanctura XR","2026-05-28","2099-12-31",
"2062504309","tri-est/prog/test","Drug","MIMIC4","m4_rx_drug","S","tri-est/prog/test","2026-05-28","2099-12-31",
"2062502003","HYDROmorphon","Drug","MIMIC4","m4_rx_drug",,"HYDROmorphon","2026-05-28","2099-12-31",
"2062507028","00904020261","Drug","MIMIC4","m4_rx_ndc",,"00904020261","2026-05-28","2099-12-31",
"2062506189","00409113403","Drug","MIMIC4","m4_rx_ndc",,"00409113403","2026-05-28","2099-12-31",
"2062497632","W098XXA","Observation","MIMIC4","m4_icd_dx_code",,"W098XXA","2026-05-28","2099-12-31",
"2062495946","E9409","Observation","MIMIC4","m4_icd_dx_code",,"E9409","2026-05-28","2099-12-31",
"2062499420","G.I. OBSTRUCTION W CC","Observation","MIMIC4","m4_drg_desc",,"G.I. OBSTRUCTION W CC","2026-05-28","2099-12-31",
"2062494598","Folic Acid / Vitamin B 12 / Vitamin B6 Oral Tablet [Foltx]","Drug","MIMIC4","gcpt_drug_ndc",,"Foltx 2.5/25/1 mg","2026-05-28","2099-12-31",
"2062500521","autologous 20% diluted serum tears","Device","MIMIC4","m4_rx_drug","S","autologous 20% diluted serum tears","2026-05-28","2099-12-31",
"2062506805","00641612725","Drug","MIMIC4","m4_rx_ndc",,"00641612725","2026-05-28","2099-12-31",
"2062506287","00409381512","Drug","MIMIC4","m4_rx_ndc",,"00409381512","2026-05-28","2099-12-31",
"2062507332","00904693961","Drug","MIMIC4","m4_rx_ndc",,"00904693961","2026-05-28","2099-12-31",
"2062501518","EPINEPHrine 1 mg/1 mL","Drug","MIMIC4","m4_rx_drug",,"EPINEPHrine 1 mg/1 mL","2026-05-28","2099-12-31",
"2062501223","Dakins 1/8 Strength","Drug","MIMIC4","m4_rx_drug",,"Dakins 1/8 Strength","2026-05-28","2099-12-31",
"2062504847","00007323211","Drug","MIMIC4","m4_rx_ndc",,"00007323211","2026-05-28","2099-12-31",
"2062497713","W2203XA","Observation","MIMIC4","m4_icd_dx_code",,"W2203XA","2026-05-28","2099-12-31",
"2062498749","Z87442","Observation","MIMIC4","m4_icd_dx_code",,"Z87442","2026-05-28","2099-12-31",
"2062508033","60687012801","Drug","MIMIC4","m4_rx_ndc",,"60687012801","2026-05-28","2099-12-31",
"2062498267","Z281","Observation","MIMIC4","m4_icd_dx_code",,"Z281","2026-05-28","2099-12-31",
"2062499398","EXTRACRANIAL VASCULAR PROCEDURES WITHOUT CC","Observation","MIMIC4","m4_drg_desc",,"EXTRACRANIAL VASCULAR PROCEDURES WITHOUT CC","2026-05-28","2099-12-31",
"2062508541","QRS duration","Measurement","MIMIC4","m4_meas_wf",,"GLOBAL QRS Dur","2026-05-28","2099-12-31",
"2062499660","OTHER CARDIOTHORACIC PROCEDURES W MCC","Observation","MIMIC4","m4_drg_desc",,"OTHER CARDIOTHORACIC PROCEDURES W MCC","2026-05-28","2099-12-31",
"2062494998","prednisolone acetate 10 MG/ML Ophthalmic Suspension [Omnipred]","Drug","MIMIC4","gcpt_drug_ndc",,"Omnipred 1 % Eye Drops","2026-05-28","2099-12-31",
"2062507731","51079060420","Drug","MIMIC4","m4_rx_ndc",,"51079060420","2026-05-28","2099-12-31",
"2062495965","E9442","Observation","MIMIC4","m4_icd_dx_code",,"E9442","2026-05-28","2099-12-31",
"2062503196","normal sal","Drug","MIMIC4","m4_rx_drug",,"normal sal","2026-05-28","2099-12-31",
"2062501980","Hydrocodone-Acetaminophen (5mg-500mg","Drug","MIMIC4","m4_rx_drug",,"Hydrocodone-Acetaminophen (5mg-500mg","2026-05-28","2099-12-31",
"2062502854","Midodrine 20mg","Drug","MIMIC4","m4_rx_drug",,"Midodrine 20mg","2026-05-28","2099-12-31",
"2062508423","PSURG","Visit","MIMIC4","m4_curr_service","S","PSURG","2026-05-28","2099-12-31",
"2062500070","ENTEROCOCCUS MUNDTII","Observation","MIMIC4","m4_micro_org",,"80296","2026-05-28","2099-12-31",
"2062499279","CIRCULATORY DISORDERS WITH ACUTE MYOCARDIAL INFARCTION & MAJOR COMPLICATION, DISCHARGED ALIVE","Observation","MIMIC4","m4_drg_desc",,"CIRCULATORY DISORDERS WITH ACUTE MYOCAR_2062499279","2026-05-28","2099-12-31",
"2062496363","T380X6A","Observation","MIMIC4","m4_icd_dx_code",,"T380X6A","2026-05-28","2099-12-31",
"2062494951","Nevirapine 10 MG/ML","Drug","MIMIC4","gcpt_drug_ndc",,"Nevirapine 50 mg/5 ml","2026-05-28","2099-12-31",
"2062506337","00409610210","Drug","MIMIC4","m4_rx_ndc",,"00409610210","2026-05-28","2099-12-31",
"2062503163","nitrofurantoin monohyd/m-cryst","Drug","MIMIC4","m4_rx_drug",,"nitrofurantoin monohyd/m-cryst","2026-05-28","2099-12-31",
"2062507067","00904336561","Drug","MIMIC4","m4_rx_ndc",,"00904336561","2026-05-28","2099-12-31",
"2062506067","00378002801","Drug","MIMIC4","m4_rx_ndc",,"00378002801","2026-05-28","2099-12-31",
"2062505791","00185012360","Drug","MIMIC4","m4_rx_ndc",,"00185012360","2026-05-28","2099-12-31",
"2062498962","XW04396","Drug","MIMIC4","m4_icd_px_code",,"XW04396","2026-05-28","2099-12-31",
"2062502179","INV-edoxaban","Drug","MIMIC4","m4_rx_drug",,"INV-edoxaban","2026-05-28","2099-12-31",
"2062497292","V551","Procedure","MIMIC4","m4_icd_dx_code",,"V551","2026-05-28","2099-12-31",
"2062502561","levothyroxine 88 mcg","Drug","MIMIC4","m4_rx_drug",,"levothyroxine 88 mcg","2026-05-28","2099-12-31",
"2062505952","00310075590","Drug","MIMIC4","m4_rx_ndc",,"00310075590","2026-05-28","2099-12-31",
"2062507665","50111052801","Drug","MIMIC4","m4_rx_ndc",,"50111052801","2026-05-28","2099-12-31",
"2062503352","OXcar","Drug","MIMIC4","m4_rx_drug",,"OXcar","2026-05-28","2099-12-31",
"2062505858","00206886101","Drug","MIMIC4","m4_rx_ndc",,"00206886101","2026-05-28","2099-12-31",
"2062501437","Dulera MDI","Drug","MIMIC4","m4_rx_drug",,"Dulera MDI","2026-05-28","2099-12-31",
"2062506449","00469325010","Drug","MIMIC4","m4_rx_ndc",,"00469325010","2026-05-28","2099-12-31",
"2062494702","Iso-Osmotic Dextrose 50 mL Bag","Drug","MIMIC4","gcpt_drug_ndc",,"Iso-Osmotic Dextrose 50 mL Bag","2026-05-28","2099-12-31",
"2062494918","Domperidone 10 MG [Motilium]","Drug","MIMIC4","gcpt_drug_ndc",,"motilium 10mg","2026-05-28","2099-12-31",
"2062502431","lactul","Drug","MIMIC4","m4_rx_drug",,"lactul","2026-05-28","2099-12-31",
"2062502112","Insulin TOUJEO","Drug","MIMIC4","m4_rx_drug",,"Insulin TOUJEO","2026-05-28","2099-12-31",
"2062494236","Bacitracin Topical Ointment","Drug","MIMIC4","gcpt_drug_ndc",,"Bacitracin Ointment 15g Tube","2026-05-28","2099-12-31",
"2062496896","V1301","Observation","MIMIC4","m4_icd_dx_code",,"V1301","2026-05-28","2099-12-31",
"2062505794","00185019301","Drug","MIMIC4","m4_rx_ndc",,"00185019301","2026-05-28","2099-12-31",
"2062502716","Maalox/Lidocaine","Drug","MIMIC4","m4_rx_drug","S","Maalox/Lidocaine","2026-05-28","2099-12-31",
"2062505886","00245018101","Drug","MIMIC4","m4_rx_ndc",,"00245018101","2026-05-28","2099-12-31",
"2062507783","52544093001","Drug","MIMIC4","m4_rx_ndc",,"52544093001","2026-05-28","2099-12-31",
"2062507372","00998020215","Drug","MIMIC4","m4_rx_ndc",,"00998020215","2026-05-28","2099-12-31",
"2062508513","OR EBL","Observation","MIMIC4","m4_output_itemid",,"226626","2026-05-28","2099-12-31",
"2062505672","00172443160","Drug","MIMIC4","m4_rx_ndc",,"00172443160","2026-05-28","2099-12-31",
"2062508232","66203230001","Drug","MIMIC4","m4_rx_ndc",,"66203230001","2026-05-28","2099-12-31",
"2062500820","Calcium 600 with Vitamin D3","Drug","MIMIC4","m4_rx_drug",,"Calcium 600 with Vitamin D3","2026-05-28","2099-12-31",
"2062499600","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC","Observation","MIMIC4","m4_drg_desc",,"MISC DISORDERS OF NUTRITION,METABOLISM,_2062499600","2026-05-28","2099-12-31",
"2062501366","diltiaz","Drug","MIMIC4","m4_rx_drug",,"diltiaz","2026-05-28","2099-12-31",
"2062498088","Y9259","Observation","MIMIC4","m4_icd_dx_code","S","Y9259","2026-05-28","2099-12-31",
"2062498569","Z780","Observation","MIMIC4","m4_icd_dx_code",,"Z780","2026-05-28","2099-12-31",
"2062502333","Isosorbi","Drug","MIMIC4","m4_rx_drug",,"Isosorbi","2026-05-28","2099-12-31",
"2062501675","Fiasp Penfill U-100 Insulin","Drug","MIMIC4","m4_rx_drug",,"Fiasp Penfill U-100 Insulin","2026-05-28","2099-12-31",
"2062505396","00093576956","Drug","MIMIC4","m4_rx_ndc",,"00093576956","2026-05-28","2099-12-31",
"2062505334","00093001006","Drug","MIMIC4","m4_rx_ndc",,"00093001006","2026-05-28","2099-12-31",
"2062506680","00591257920","Drug","MIMIC4","m4_rx_ndc",,"00591257920","2026-05-28","2099-12-31",
"2062497983","Y92015","Observation","MIMIC4","m4_icd_dx_code",,"Y92015","2026-05-28","2099-12-31",
"2062506570","00536338101","Drug","MIMIC4","m4_rx_ndc",,"00536338101","2026-05-28","2099-12-31",
"2062498130","Y9344","Observation","MIMIC4","m4_icd_dx_code",,"Y9344","2026-05-28","2099-12-31",
"2062503829","riTUXimab-PAP","Drug","MIMIC4","m4_rx_drug",,"riTUXimab-PAP","2026-05-28","2099-12-31",
"2062498943","XW03331","Drug","MIMIC4","m4_icd_px_code",,"XW03331","2026-05-28","2099-12-31",
"2062506682","00591319101","Drug","MIMIC4","m4_rx_ndc",,"00591319101","2026-05-28","2099-12-31",
"2062507547","28105014904","Drug","MIMIC4","m4_rx_ndc",,"28105014904","2026-05-28","2099-12-31",
"2062506297","00409427001","Drug","MIMIC4","m4_rx_ndc",,"00409427001","2026-05-28","2099-12-31",
"2062497842","X749XXA","Observation","MIMIC4","m4_icd_dx_code",,"X749XXA","2026-05-28","2099-12-31",
"2062508160","63739008010","Drug","MIMIC4","m4_rx_ndc",,"63739008010","2026-05-28","2099-12-31",
"2062497348","V5882","Procedure","MIMIC4","m4_icd_dx_code",,"V5882","2026-05-28","2099-12-31",
"2062498397","Z5331","Observation","MIMIC4","m4_icd_dx_code",,"Z5331","2026-05-28","2099-12-31",
"2062494753","lepirudin 50 MG/ML","Drug","MIMIC4","gcpt_drug_ndc",,"Lepirudin 50MG/ML VIAL","2026-05-28","2099-12-31",
"2062503680","ProAir HFA 90mcg/actuation","Drug","MIMIC4","m4_rx_drug",,"ProAir HFA 90mcg/actuation","2026-05-28","2099-12-31",
"2062500967","Cetylpyridinium Chloride 0.05% Oral Rinse","Drug","MIMIC4","m4_rx_drug",,"Cetylpyridinium Chloride 0.05% Oral Rinse","2026-05-28","2099-12-31",
"2061509911","WFDB signal A/D converter samplerate in lead aVR","Observation","MIMIC4","mimic4wdb","S","wfdb.signal.adc.samplerate.aVR","2025-05-07","2099-12-31",
"2062501845","Glatopa  (glatiramer) 40 mg","Drug","MIMIC4","m4_rx_drug",,"Glatopa  (glatiramer) 40 mg","2026-05-28","2099-12-31",
"2062496941","V1504","Observation","MIMIC4","m4_icd_dx_code",,"V1504","2026-05-28","2099-12-31",
"2062502218","INV-Mannitol 5 % Flush","Drug","MIMIC4","m4_rx_drug",,"INV-Mannitol 5 % Flush","2026-05-28","2099-12-31",
"2062494337","Cefadroxil 500 MG Oral Capsule","Drug","MIMIC4","gcpt_drug_ndc",,"cefadroxil 500 mg Cap","2026-05-28","2099-12-31",
"2062507985","59011045401","Drug","MIMIC4","m4_rx_ndc",,"59011045401","2026-05-28","2099-12-31",
"2062497303","V562","Procedure","MIMIC4","m4_icd_dx_code",,"V562","2026-05-28","2099-12-31",
"2062494977","Magnesium Chloride / Sodium Bicarbonate / Sodium Chloride Injectable Solution [Normocarb HF 25]","Drug","MIMIC4","gcpt_drug_ndc",,"NORMOCARB DIALYSIS SOLUTION 3240 ML BAG","2026-05-28","2099-12-31",
"2062504747","00004001823","Drug","MIMIC4","m4_rx_ndc",,"00004001823","2026-05-28","2099-12-31",
"2062499315","CORONARY BYPASS W PTCA W MCC","Observation","MIMIC4","m4_drg_desc",,"CORONARY BYPASS W PTCA W MCC","2026-05-28","2099-12-31",
"2062497142","V4389","Observation","MIMIC4","m4_icd_dx_code",,"V4389","2026-05-28","2099-12-31",
"2061509916","WFDB signal A/D converter samplerate in lead II","Observation","MIMIC4","mimic4wdb","S","wfdb.signal.adc.samplerate.II","2025-05-07","2099-12-31",
"2062506323","00409488812","Drug","MIMIC4","m4_rx_ndc",,"00409488812","2026-05-28","2099-12-31",
"2062499140","Alcoholic Liver Disease","Condition","MIMIC4","m4_drg_desc",,"Alcoholic Liver Disease","2026-05-28","2099-12-31",
"2062507686","50419035703","Drug","MIMIC4","m4_rx_ndc",,"50419035703","2026-05-28","2099-12-31",
"2062503524","Pneumococcal Vac Polyvalent","Drug","MIMIC4","m4_rx_drug",,"Pneumococcal Vac Polyvalent","2026-05-28","2099-12-31",
"2062499273","CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC","Observation","MIMIC4","m4_drg_desc",,"CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC","2026-05-28","2099-12-31",
"2062497550","V8656XA","Observation","MIMIC4","m4_icd_dx_code",,"V8656XA","2026-05-28","2099-12-31",
"2062505896","00256015201","Drug","MIMIC4","m4_rx_ndc",,"00256015201","2026-05-28","2099-12-31",
"2062506201","00409118069","Drug","MIMIC4","m4_rx_ndc",,"00409118069","2026-05-28","2099-12-31",
"2062498959","XW04372","Drug","MIMIC4","m4_icd_px_code",,"XW04372","2026-05-28","2099-12-31",
"2062505758","00173099155","Drug","MIMIC4","m4_rx_ndc",,"00173099155","2026-05-28","2099-12-31",
"2062496441","T420X5A","Observation","MIMIC4","m4_icd_dx_code",,"T420X5A","2026-05-28","2099-12-31",
"2062494745","Insulin Glargine 100 UNT/ML [Lantus]","Drug","MIMIC4","gcpt_drug_ndc",,"Lantus Solostar 100 unit/mL (3 mL) Sub-_2062494745","2026-05-28","2099-12-31",
"2062502084","insuli","Drug","MIMIC4","m4_rx_drug",,"insuli","2026-05-28","2099-12-31",
"2062495842","E9221","Observation","MIMIC4","m4_icd_dx_code",,"E9221","2026-05-28","2099-12-31",
"2062495316","Vancomycin 500 MG","Drug","MIMIC4","gcpt_drug_ndc",,"Vancomycin HCl 500mg Vial","2026-05-28","2099-12-31",
"2062495219","pramlintide acetate 0.6 MG/ML [Symlin]","Drug","MIMIC4","gcpt_drug_ndc",,"Symlin 0.6mg/ml","2026-05-28","2099-12-31",
"2062507532","24987024956","Drug","MIMIC4","m4_rx_ndc",,"24987024956","2026-05-28","2099-12-31",
"2062506911","00781107101","Drug","MIMIC4","m4_rx_ndc",,"00781107101","2026-05-28","2099-12-31",
"2062498464","Z6372","Observation","MIMIC4","m4_icd_dx_code",,"Z6372","2026-05-28","2099-12-31",
"2062497096","V380XXA","Observation","MIMIC4","m4_icd_dx_code",,"V380XXA","2026-05-28","2099-12-31",
"2062494798","Carbidopa Oral Tablet [Lodosyn]","Drug","MIMIC4","gcpt_drug_ndc",,"Lodosyn 5O MG","2026-05-28","2099-12-31",
"2062507927","55566840101","Drug","MIMIC4","m4_rx_ndc",,"55566840101","2026-05-28","2099-12-31",
"2062498340","Z45811","Procedure","MIMIC4","m4_icd_dx_code",,"Z45811","2026-05-28","2099-12-31",
"2062502723","magnesium oxide/AA chelate","Drug","MIMIC4","m4_rx_drug",,"magnesium oxide/AA chelate","2026-05-28","2099-12-31",
