source_code_set,source_category,source_domain,source_code,source_concept_id,source_vocabulary_id,source_description,source_description_synonym,relationship_id,predicate_id,confidence,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,author_label,reviewer_label,reviewer_comments,mapping_justification,mapping_tool,mapping_tool_version
mimic-hcpcs-cd,Cardiovascular system,Procedure,36430,0,MIMIC4,"Transfusion, blood or blood components",,Maps to,skos:exactMatch,1,4024656,Transfusion of blood product,SNOMED,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular system,Procedure,36460,0,MIMIC4,"Transfusion, intrauterine, fetal",,Maps to,skos:exactMatch,1,4163524,Intrauterine transfusion,SNOMED,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular system,Procedure,37248,0,MIMIC4,"Transluminal balloon angioplasty (except dialysis circuit), open or percutaneous, including all imaging and radiological supervision and interpretation necessary to perform the angioplasty within the same vein; initial vein",,Maps to,skos:exactMatch,1,42628646,"Transluminal balloon angioplasty (except dialysis circuit), open or percutaneous, including all imaging and radiological supervision and interpretation necessary to perform the angioplasty within the same vein; initial vein",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular system,Procedure,37246,0,MIMIC4,"Transluminal balloon angioplasty (except lower extremity artery(ies) for occlusive disease, intracranial, coronary, pulmonary, or dialysis circuit), open or percutaneous, including all imaging and radiological supervision and interpretation necessary to p",,Maps to,skos:exactMatch,1,42627980,"Transluminal balloon angioplasty (except lower extremity artery(ies) for occlusive disease, intracranial, coronary, pulmonary, or dialysis circuit), open or percutaneous, including all imaging and radiological supervision and interpretation necessary t...",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular system,Procedure,35472,0,MIMIC4,"Transluminal balloon angioplasty, percutaneous; aortic",,Maps to,skos:exactMatch,1,2107798,"Balloon dilation of narrowed or blocked aorta, accessed through the skin (Deprecated)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular system,Procedure,35475,0,MIMIC4,"Transluminal balloon angioplasty, percutaneous; brachiocephalic trunk or branches, each vessel",,Maps to,skos:exactMatch,1,2107801,"Transluminal balloon angioplasty, percutaneous; brachiocephalic trunk or branches, each vessel (Deprecated)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular system,Procedure,35474,0,MIMIC4,"Transluminal balloon angioplasty, percutaneous; femoral-popliteal",,Maps to,skos:exactMatch,1,42736407,"Transluminal balloon angioplasty, percutaneous; femoral-popliteal (Deprecated)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular system,Procedure,35473,0,MIMIC4,"Transluminal balloon angioplasty, percutaneous; iliac",,Maps to,skos:exactMatch,1,42736406,"Transluminal balloon angioplasty, percutaneous; iliac (Deprecated)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular system,Procedure,35471,0,MIMIC4,"Transluminal balloon angioplasty, percutaneous; renal or visceral artery",,Maps to,skos:exactMatch,1,2107797,"Balloon dilation of narrowed or blocked organ artery, accessed through the skin (Deprecated)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular system,Procedure,35470,0,MIMIC4,"Transluminal balloon angioplasty, percutaneous; tibioperoneal trunk or branches, each vessel",,Maps to,skos:exactMatch,1,42736403,"Transluminal balloon angioplasty, percutaneous; tibioperoneal trunk or branches, each vessel (Deprecated)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular system,Procedure,35476,0,MIMIC4,"Transluminal balloon angioplasty, percutaneous; venous",,Maps to,skos:exactMatch,1,2107812,"Balloon dilation of narrowed or blocked vein, accessed through the skin (Deprecated)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Diagnostic imaging,Procedure,75978,0,MIMIC4,"Transluminal balloon angioplasty, venous (eg, subclavian stenosis), radiological supervision and interpretation (Deprecated)",,Maps to,skos:exactMatch,1,2211656,"Transluminal balloon angioplasty, venous (eg, subclavian stenosis), radiological supervision and interpretation (Deprecated)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Atherectomy (Open or Percutaneous) for Supra-Inguinal Arteries and Other Undefined Category Codes,Procedure,0238T,0,MIMIC4,"Transluminal peripheral atherectomy, open or percutaneous, including radiological supervision and interpretation; iliac artery, each vessel",,Maps to,skos:exactMatch,1,40756966,"Transluminal peripheral atherectomy, open or percutaneous, including radiological supervision and interpretation; iliac artery, each vessel",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Nervous system,Procedure,63057,0,MIMIC4,"Transpedicular approach with decompression of spinal cord, equina and/or nerve root(s) (eg, herniated intervertebral disc), single segment; each additional segment, thoracic or lumbar (List separately in addition to code for primary procedure)",,Maps to,skos:exactMatch,1,2110658,"Transpedicular approach with decompression of spinal cord, equina and/or nerve root(s) (eg, herniated intervertebral disc), single segment; each additional segment, thoracic or lumbar (List separately in addition to code for primary procedure)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Nervous system,Procedure,63056,0,MIMIC4,"Transpedicular approach with decompression of spinal cord, equina and/or nerve root(s) (eg, herniated intervertebral disc), single segment; lumbar (including transfacet, or lateral extraforaminal approach) (eg, far lateral herniated intervertebral disc)",,Maps to,skos:exactMatch,1,2110657,"Transpedicular approach with decompression of spinal cord, equina and/or nerve root(s) (eg, herniated intervertebral disc), single segment; lumbar (including transfacet, or lateral extraforaminal approach) (eg, far lateral herniated intervertebral disc)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Nervous system,Procedure,63055,0,MIMIC4,"Transpedicular approach with decompression of spinal cord, equina and/or nerve root(s) (eg, herniated intervertebral disc), single segment; thoracic",,Maps to,skos:exactMatch,1,2110656,"Transpedicular approach with decompression of spinal cord, equina and/or nerve root(s) (eg, herniated intervertebral disc), single segment; thoracic",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Male genital system,Procedure,55874,0,MIMIC4,"Transperineal placement of biodegradable material, peri-prostatic, single or multiple injection(s), including image guidance, when performed",,Maps to,skos:exactMatch,1,725064,"Transperineal placement of biodegradable material, peri-prostatic, single or multiple injection(s), including image guidance, when performed",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Male genital system,Procedure,55875,0,MIMIC4,"Transperineal placement of needles or catheters into prostate for interstitial radioelement application, with or without cystoscopy",,Maps to,skos:exactMatch,1,2110047,"Transperineal placement of needles or catheters into prostate for interstitial radioelement application, with or without cystoscopy",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,48554,0,MIMIC4,Transplantation of pancreatic allograft,,Maps to,skos:exactMatch,1,4216096,Homotransplant of pancreas,SNOMED,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Respiratory system,Procedure,31730,0,MIMIC4,Transtracheal (percutaneous) introduction of needle wire dilator/stent or indwelling tube for oxygen therapy,,Maps to,skos:exactMatch,1,2106642,Transtracheal (percutaneous) introduction of needle wire dilator/stent or indwelling tube for oxygen therapy,CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Urinary system,Procedure,52601,0,MIMIC4,"Transurethral electrosurgical resection of prostate, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, and internal urethrotomy are included)",,Maps to,skos:exactMatch,1,2109825,"Transurethral electrosurgical resection of prostate, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, and internal urethrotomy are included)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Urinary system,Procedure,52450,0,MIMIC4,Transurethral incision of prostate,,Maps to,skos:exactMatch,1,4209601,Prostatotomy by transurethral approach,SNOMED,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Urinary system,Procedure,CPT4:52500,0,MIMIC4,Transurethral resection of bladder neck (separate procedure),,Maps to,skos:closeMatch,1,4310737,Cystourethroscopy with resection of neck of urinary bladder,SNOMED,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Urinary system,Procedure,52640,0,MIMIC4,Transurethral resection; of postoperative bladder neck contracture,,Maps to,skos:exactMatch,1,2109831,Transurethral resection; of postoperative bladder neck contracture,CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Urinary system,Procedure,52630,0,MIMIC4,"Transurethral resection; residual or regrowth of obstructive prostate tissue including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, and internal urethrotomy are included)",,Maps to,skos:exactMatch,1,2109830,"Transurethral resection; residual or regrowth of obstructive prostate tissue including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, and internal urethrotomy are included)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Nervous system,Procedure,64488,0,MIMIC4,"Transversus abdominis plane (TAP) block (abdominal plane block, rectus sheath block) bilateral; by injections (includes imaging guidance, when performed)",,Maps to,skos:exactMatch,1,46257403,"Transversus abdominis plane (TAP) block (abdominal plane block, rectus sheath block) bilateral; by injections (includes imaging guidance, when performed)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Nervous system,Procedure,64486,0,MIMIC4,"Transversus abdominis plane (TAP) block (abdominal plane block, rectus sheath block) unilateral; by injection(s) (includes imaging guidance, when performed)",,Maps to,skos:exactMatch,1,46257507,"Transversus abdominis plane (TAP) block (abdominal plane block, rectus sheath block) unilateral; by injection(s) (includes imaging guidance, when performed)",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,24605,0,MIMIC4,Treatment of closed elbow dislocation; requiring anesthesia,,Maps to,skos:exactMatch,1,4253201,Reduction of closed elbow dislocation requiring anesthesia,SNOMED,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,24600,0,MIMIC4,Treatment of closed elbow dislocation; without anesthesia,,Maps to,skos:exactMatch,1,2104001,Treatment of closed elbow dislocation; without anesthesia,CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,24516,0,MIMIC4,"Treatment of humeral shaft fracture, with insertion of intramedullary implant, with or without cerclage and/or locking screws",,Maps to,skos:closeMatch,1,4234171,Reduction of fracture of shaft of humerus with intramedullary fixation,SNOMED,Procedure,Polina Talapova,,Mapping was updated in accordance with the February 2025 OMOP Vocabulary release,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Maternity care and delivery,Procedure,59812,0,MIMIC4,"Treatment of incomplete abortion, any trimester, completed surgically",,Maps to,skos:exactMatch,1,2110325,"Treatment of incomplete abortion, any trimester, completed surgically",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,27244,0,MIMIC4,"Treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with plate/screw type implant, with or without cerclage",,Maps to,skos:exactMatch,1,2104917,"Treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with plate/screw type implant, with or without cerclage",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Maternity care and delivery,Procedure,59820,0,MIMIC4,"Treatment of missed abortion, completed surgically; first trimester",,Maps to,skos:exactMatch,1,4087135,Surgical treatment of missed miscarriage of first trimester,SNOMED,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Maternity care and delivery,Procedure,59821,0,MIMIC4,"Treatment of missed abortion, completed surgically; second trimester",,Maps to,skos:exactMatch,1,4202200,Surgical treatment of missed miscarriage of second trimester,SNOMED,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Maternity care and delivery,Procedure,59830,0,MIMIC4,"Treatment of septic abortion, completed surgically",,Maps to,skos:exactMatch,1,4242804,Surgical treatment of septic abortion,SNOMED,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,27257,0,MIMIC4,"Treatment of spontaneous hip dislocation (developmental, including congenital or pathological), by abduction, splint or traction; with manipulation, requiring anesthesia",,Maps to,skos:exactMatch,1,2104936,"Treatment of spontaneous hip dislocation (developmental, including congenital or pathological), by abduction, splint or traction; with manipulation, requiring anesthesia",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Integumentary system,Procedure,12020,0,MIMIC4,Treatment of superficial wound dehiscence; simple closure,,Maps to,skos:exactMatch,1,40479673,Closure of superficial wound dehiscence,SNOMED,Procedure,Polina Talapova,,Mapping was updated in accordance with the February 2025 OMOP Vocabulary release,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,28455,0,MIMIC4,"Treatment of tarsal bone fracture (except talus and calcaneus); with manipulation, each",,Maps to,skos:exactMatch,1,2105718,"Treatment of tarsal bone fracture (except talus and calcaneus); with manipulation, each",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,27759,0,MIMIC4,"Treatment of tibial shaft fracture (with or without fibular fracture) by intramedullary implant, with or without interlocking screws and/or cerclage",,Maps to,skos:exactMatch,1,2105370,"Treatment of tibial shaft fracture (with or without fibular fracture) by intramedullary implant, with or without interlocking screws and/or cerclage",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Respiratory system,Procedure,32551,0,MIMIC4,"Tube thoracostomy, includes connection to drainage system (eg, water seal), when performed, open (separate procedure)",,Maps to,skos:closeMatch,1,4141919,Insertion of pleural tube drain,SNOMED,Procedure,Odysseus Vocabulary Team,Polina Talapova,Mapping was updated in accordance with the February 2025 OMOP Vocabulary release,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Nervous system,Procedure,61867,0,MIMIC4,"Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), with use of intraoperative",,Maps to,skos:exactMatch,1,2110559,"Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), with use of intraoperat...",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Nervous system,Procedure,61863,0,MIMIC4,"Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), without use of intraoperat",,Maps to,skos:exactMatch,1,2110557,"Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), without use of intraope...",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Auditory system,Procedure,69641,0,MIMIC4,"Tympanoplasty with mastoidectomy (including canalplasty, middle ear surgery, tympanic membrane repair); without ossicular chain reconstruction",,Maps to,skos:exactMatch,1,2111240,"Tympanoplasty with mastoidectomy (including canalplasty, middle ear surgery, tympanic membrane repair); without ossicular chain reconstruction",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Auditory system,Procedure,69631,0,MIMIC4,"Tympanoplasty without mastoidectomy (including canalplasty, atticotomy and/or middle ear surgery), initial or revision; without ossicular chain reconstruction",,Maps to,skos:exactMatch,1,2111234,"Tympanoplasty without mastoidectomy (including canalplasty, atticotomy and/or middle ear surgery), initial or revision; without ossicular chain reconstruction",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Auditory system,Procedure,69436,0,MIMIC4,"Tympanostomy (requiring insertion of ventilating tube), general anesthesia",,Is a,skos:broadMatch,1,4160439,Administration of anesthesia,SNOMED,Procedure,Polina Talapova,,Mapping was updated in accordance with the February 2025 OMOP Vocabulary release,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Auditory system,Procedure,69436,0,MIMIC4,"Tympanostomy (requiring insertion of ventilating tube), general anesthesia",,Is a,skos:broadMatch,1,4262320,Tympanostomy,SNOMED,Procedure,Polina Talapova,,Mapping was updated in accordance with the February 2025 OMOP Vocabulary release,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Diagnostic ultrasound,Procedure,76965,0,MIMIC4,Ultrasonic guidance for interstitial radioelement application,,Maps to,skos:exactMatch,1,2211789,Ultrasonic guidance for interstitial radioelement application,CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Diagnostic ultrasound,Procedure,76942,0,MIMIC4,"Ultrasonic guidance for needle placement (eg, biopsy, aspiration, injection, localization device), imaging supervision and interpretation",,Maps to,skos:exactMatch,1,2211783,"Ultrasonic guidance for needle placement (eg, biopsy, aspiration, injection, localization device), imaging supervision and interpretation",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,49250,0,MIMIC4,"Umbilectomy, omphalectomy, excision of umbilicus (separate procedure)",,Maps to,skos:exactMatch,1,4172618,Excision of umbilicus,SNOMED,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular,Procedure,93799,0,MIMIC4,Unlisted cardiovascular service or procedure,,Maps to,skos:exactMatch,1,2313973,Unlisted cardiovascular service or procedure,CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,"Hydration,therapeutic,prophylactic,diagnostic injections and infusions,and chemotherapy and other highly complex drug or highly complex biologic agent administration",Procedure,96549,0,MIMIC4,Unlisted chemotherapy procedure,,Maps to,skos:exactMatch,1,2314248,Unlisted chemotherapy procedure,CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,21299,0,MIMIC4,Unlisted craniofacial and maxillofacial procedure,,Maps to,skos:exactMatch,1,2103221,Unlisted craniofacial and maxillofacial procedure,CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,47379,0,MIMIC4,"Unlisted laparoscopic procedure, liver",,Maps to,skos:exactMatch,1,2109338,"Unlisted laparoscopic procedure, liver",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,49329,0,MIMIC4,"Unlisted laparoscopy procedure, abdomen, peritoneum and omentum",,Maps to,skos:exactMatch,1,2109458,"Unlisted laparoscopy procedure, abdomen, peritoneum and omentum",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,44979,0,MIMIC4,"Unlisted laparoscopy procedure, appendix",,Maps to,skos:exactMatch,1,2109145,"Unlisted laparoscopy procedure, appendix",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,47579,0,MIMIC4,"Unlisted laparoscopy procedure, biliary tract",,Maps to,skos:exactMatch,1,2109367,"Unlisted laparoscopy procedure, biliary tract",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Urinary system,Procedure,CPT4:51999,0,MIMIC4,"Unlisted laparoscopy procedure, bladder",,Maps to,skos:exactMatch,1,2109764,"Unlisted laparoscopy procedure, bladder",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,43289,0,MIMIC4,"Unlisted laparoscopy procedure, esophagus",,Maps to,skos:exactMatch,1,2108919,"Unlisted laparoscopy procedure, esophagus",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,49659,0,MIMIC4,"Unlisted laparoscopy procedure, hernioplasty, herniorrhaphy, herniotomy",,Maps to,skos:exactMatch,1,2109524,"Unlisted laparoscopy procedure, hernioplasty, herniorrhaphy, herniotomy",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,44238,0,MIMIC4,"Unlisted laparoscopy procedure, intestine (except rectum)",,Maps to,skos:exactMatch,1,2109076,"Unlisted laparoscopy procedure, intestine (except rectum)",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Hemic and lymphatic systems,Procedure,38589,0,MIMIC4,"Unlisted laparoscopy procedure, lymphatic system",,Maps to,skos:exactMatch,1,2108479,"Unlisted laparoscopy procedure, lymphatic system",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Female genital system,Procedure,58679,0,MIMIC4,"Unlisted laparoscopy procedure, oviduct, ovary",,Maps to,skos:exactMatch,1,2110246,"Unlisted laparoscopy procedure, oviduct, ovary",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,45499,0,MIMIC4,"Unlisted laparoscopy procedure, rectum",,Maps to,skos:exactMatch,1,2109210,"Unlisted laparoscopy procedure, rectum",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Urinary system,Procedure,50549,0,MIMIC4,"Unlisted laparoscopy procedure, renal",,Maps to,skos:exactMatch,1,2109620,"Unlisted laparoscopy procedure, renal",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Hemic and lymphatic systems,Procedure,38129,0,MIMIC4,"Unlisted laparoscopy procedure, spleen",,Maps to,skos:exactMatch,1,2108428,"Unlisted laparoscopy procedure, spleen",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,43659,0,MIMIC4,"Unlisted laparoscopy procedure, stomach",,Maps to,skos:exactMatch,1,2108981,"Unlisted laparoscopy procedure, stomach",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Female genital system,Procedure,58578,0,MIMIC4,"Unlisted laparoscopy procedure, uterus",,Maps to,skos:exactMatch,1,2110233,"Unlisted laparoscopy procedure, uterus",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,21499,0,MIMIC4,"Unlisted musculoskeletal procedure, head",,Maps to,skos:exactMatch,1,2103341,"Unlisted musculoskeletal procedure, head",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,22999,0,MIMIC4,"Unlisted procedure, abdomen, musculoskeletal system",,Maps to,skos:exactMatch,1,2103593,"Unlisted procedure, abdomen, musculoskeletal system",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,49999,0,MIMIC4,"Unlisted procedure, abdomen, peritoneum and omentum",,Maps to,skos:exactMatch,1,2109529,"Unlisted procedure, abdomen, peritoneum and omentum",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Respiratory system,Procedure,31299,0,MIMIC4,"Unlisted procedure, accessory sinuses",,Maps to,skos:exactMatch,1,2106428,"Unlisted procedure, accessory sinuses",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,46999,0,MIMIC4,"Unlisted procedure, anus",,Maps to,skos:exactMatch,1,2109307,"Unlisted procedure, anus",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,29999,0,MIMIC4,"Unlisted procedure, arthroscopy",,Maps to,skos:exactMatch,1,2106080,"Unlisted procedure, arthroscopy",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Digestive system,Procedure,47999,0,MIMIC4,"Unlisted procedure, biliary tract",,Maps to,skos:exactMatch,1,2109393,"Unlisted procedure, biliary tract",CPT4,Procedure,Odysseus Vocabulary Team,Polina Talapova,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Cardiovascular system,Procedure,33999,0,MIMIC4,"Unlisted procedure, cardiac surgery",,Maps to,skos:exactMatch,1,2107516,"Unlisted procedure, cardiac surgery",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
mimic-hcpcs-cd,Musculoskeletal system,Procedure,29799,0,MIMIC4,"Unlisted procedure, casting or strapping",,Maps to,skos:exactMatch,1,2105935,"Unlisted procedure, casting or strapping",CPT4,Procedure,Polina Talapova,,,semapv:ManualMappingCuration,,0.0
